X,Y,Z,B0,Bx,By,Bz
20,-30,0,0.04559526,-0.045328572,0.004745169,0.001315919
25,-30,0,0.045576057,-0.045311198,0.004731005,0.00129994
30,-30,0,0.045554784,-0.045292475,0.004710901,0.001279629
35,-30,0,0.0455323,-0.04527255,0.004688722,0.001265881
40,-30,0,0.045517384,-0.045261021,0.00466001,0.001247611
-40,-25,0,0.045668183,-0.045386368,0.004839692,0.001495968
-35,-25,0,0.045661021,-0.04537777,0.004860665,0.001469934
-30,-25,0,0.04565728,-0.045373545,0.004870758,0.001450627
-25,-25,0,0.045655608,-0.045372378,0.004871174,0.001433026
-20,-25,0,0.045654258,-0.045372602,0.004860426,0.001419334
-15,-25,0,0.045653399,-0.045374082,0.004841956,0.001407477
-10,-25,0,0.045652471,-0.04537583,0.004819303,0.001398755
-5,-25,0,0.0456509,-0.045376726,0.00480034,0.001383531
0,-25,0,0.045648205,-0.04537584,0.004786091,0.001373017
5,-25,0,0.045643218,-0.045372205,0.004777603,0.001356795
10,-25,0,0.045636213,-0.045366012,0.004774037,0.001340699
15,-25,0,0.045625661,-0.045356443,0.004768096,0.001326394
20,-25,0,0.045613238,-0.045345328,0.00475926,0.00131078
25,-25,0,0.045597636,-0.045331184,0.004749095,0.001293908
30,-25,0,0.045580175,-0.045315972,0.004732188,0.001273356
35,-25,0,0.04556061,-0.045298583,0.004713589,0.001260801
40,-25,0,0.045542769,-0.045283724,0.004688201,0.001244541
-45,-20,0,0.045649079,-0.045369183,0.004812082,0.001522995
-40,-20,0,0.045651295,-0.045369607,0.00483952,0.001489485
-35,-20,0,0.045654225,-0.045371689,0.004855313,0.001464265
-30,-20,0,0.045656695,-0.045373709,0.004865326,0.001445301
-25,-20,0,0.045658157,-0.045375646,0.004866317,0.001427219
-20,-20,0,0.045659402,-0.045378243,0.004857777,0.001413523
-15,-20,0,0.045660238,-0.045381148,0.004841774,0.001402118
-10,-20,0,0.045660411,-0.045383765,0.004821479,0.00139297
-5,-20,0,0.045659281,-0.045384892,0.00480432,0.001378416
0,-20,0,0.045657274,-0.045384495,0.004792189,0.001367185
5,-20,0,0.045653018,-0.045381319,0.004786197,0.001351366
10,-20,0,0.045647658,-0.045376587,0.004784367,0.001335633
15,-20,0,0.045639378,-0.045369061,0.004781016,0.001320221
20,-20,0,0.045629601,-0.045360339,0.00477475,0.001304569
25,-20,0,0.045616798,-0.045348713,0.004767453,0.001287589
30,-20,0,0.0456023,-0.045336043,0.004754712,0.001267181
35,-20,0,0.045585307,-0.045320894,0.004739875,0.001253146
40,-20,0,0.045566409,-0.045304762,0.00471641,0.001237585
45,-20,0,0.045548817,-0.045290408,0.004690307,0.001214358
-45,-15,0,0.045635183,-0.04535463,0.00482085,0.00151226
-40,-15,0,0.045643623,-0.045362474,0.004836646,0.001480916
-35,-15,0,0.045650822,-0.045369347,0.004847496,0.001456601
-30,-15,0,0.045656164,-0.045374305,0.004856917,0.001438091
-25,-15,0,0.045660252,-0.045378755,0.0048587,0.001421347
-20,-15,0,0.045663278,-0.045382969,0.004851852,0.001407344
-15,-15,0,0.045665381,-0.045386957,0.004837601,0.001395975
-10,-15,0,0.045666239,-0.045389981,0.00481965,0.001387798
-5,-15,0,0.045665763,-0.045391647,0.004803814,0.001372464
0,-15,0,0.045664598,-0.045391756,0.004794672,0.001362026
5,-15,0,0.045661359,-0.045389462,0.004789928,0.001346482
10,-15,0,0.045656525,-0.045385014,0.004790416,0.001330683
15,-15,0,0.045650389,-0.045379346,0.004789895,0.001315233
20,-15,0,0.045642612,-0.045372372,0.004786317,0.001298867
25,-15,0,0.045632585,-0.045363113,0.004783063,0.001281844
30,-15,0,0.04562076,-0.04535285,0.004773233,0.001260527
35,-15,0,0.045606235,-0.045339815,0.004762049,0.001246075
40,-15,0,0.045589499,-0.045325774,0.004739897,0.001228822
45,-15,0,0.045572207,-0.045312307,0.004708387,0.001205011
-45,-10,0,0.045635401,-0.045355026,0.004822796,0.001500703
-40,-10,0,0.0456418,-0.045361343,0.004832842,0.001471781
-35,-10,0,0.045649415,-0.045368745,0.004841948,0.001449705
-30,-10,0,0.045656179,-0.045375233,0.004850431,0.001431162
-25,-10,0,0.045661219,-0.045380568,0.004852854,0.001414481
-20,-10,0,0.045665012,-0.045385381,0.004847281,0.001401591
-15,-10,0,0.045667593,-0.045389583,0.004835267,0.001391042
-10,-10,0,0.045669505,-0.045393419,0.004819668,0.001382752
-5,-10,0,0.045670265,-0.045396138,0.004805408,0.001368161
0,-10,0,0.045668951,-0.045395842,0.004798804,0.00135726
5,-10,0,0.045667084,-0.045394613,0.004796919,0.001342114
10,-10,0,0.045663565,-0.045391339,0.004798784,0.001326353
15,-10,0,0.045658472,-0.045386414,0.004801145,0.001310921
20,-10,0,0.04565248,-0.045380859,0.004801148,0.001294442
25,-10,0,0.045645181,-0.045374092,0.004800315,0.001277238
30,-10,0,0.045635938,-0.045366019,0.004794494,0.001255415
35,-10,0,0.04562467,-0.045355958,0.004786463,0.001239896
40,-10,0,0.045611715,-0.045345488,0.004766869,0.001221571
45,-10,0,0.045599866,-0.045337583,0.004735164,0.001195648
-45,-5,0,0.045638571,-0.045359333,0.004816556,0.001486896
-40,-5,0,0.04564229,-0.045362854,0.004826648,0.001460685
-35,-5,0,0.045648744,-0.045369057,0.004835548,0.00144011
-30,-5,0,0.045655234,-0.045375202,0.004844223,0.001423026
-25,-5,0,0.045660838,-0.045380964,0.004847686,0.00140718
-20,-5,0,0.045665076,-0.045386048,0.004843604,0.001394742
-15,-5,0,0.045668385,-0.045390788,0.004833144,0.001385085
-10,-5,0,0.045670997,-0.045395076,0.004819787,0.001377228
-5,-5,0,0.045671692,-0.045397391,0.004808627,0.001362868
0,-5,0,0.04567136,-0.045397891,0.004803794,0.001352084
5,-5,0,0.04567033,-0.045397296,0.00480385,0.001337004
10,-5,0,0.045667733,-0.045394574,0.00480923,0.001321304
15,-5,0,0.045664327,-0.045391087,0.004813964,0.001306023
20,-5,0,0.045659727,-0.045386581,0.004817222,0.001289685
25,-5,0,0.045654034,-0.045381129,0.004819417,0.001271678
30,-5,0,0.045647707,-0.045375616,0.004817011,0.001250201
35,-5,0,0.04563997,-0.04536872,0.004812806,0.001234111
40,-5,0,0.045631873,-0.045362831,0.004796493,0.001214541
45,-5,0,0.045625597,-0.045360053,0.004769775,0.001187404
-50,0,0,0.045647963,-0.045370231,0.00479869,0.001500424
-45,0,0,0.0456372,-0.045358804,0.00481292,0.00147266
-40,0,0,0.045640501,-0.045361916,0.004822122,0.001448804
-35,0,0,0.045646934,-0.045367938,0.004832099,0.001429546
-30,0,0,0.045653533,-0.045374008,0.004841922,0.001414294
-25,0,0,0.045659418,-0.045379884,0.004846497,0.00140004
-20,0,0,0.045664019,-0.045385124,0.004844153,0.00138829
-15,0,0,0.045667594,-0.045389875,0.004835871,0.001379407
-10,0,0,0.045669922,-0.045393752,0.004823475,0.001372263
-5,0,0,0.045671168,-0.045396328,0.004815084,0.001357921
5,0,0,0.045670773,-0.045396615,0.004815644,0.001332808
10,0,0,0.045669008,-0.045394471,0.004823668,0.001316259
15,0,0,0.045666615,-0.045391734,0.004830831,0.001301259
20,0,0,0.045664077,-0.045388882,0.004837869,0.001285419
25,0,0,0.045660659,-0.045385359,0.004843437,0.001267305
30,0,0,0.045656887,-0.04538185,0.004845972,0.001247227
35,0,0,0.045652568,-0.045378308,0.004843207,0.001228627
40,0,0,0.045647739,-0.045375232,0.004831422,0.001209018
45,0,0,0.045645288,-0.045375718,0.004810424,0.001181695
50,0,0,0.045651906,-0.045385938,0.004785094,0.001147199
-45,5,0,0.045632417,-0.045355802,0.004801052,0.00145554
-40,5,0,0.045637067,-0.045359548,0.004815686,0.001436116
-35,5,0,0.045644432,-0.04536618,0.004827727,0.001420193
-30,5,0,0.04565123,-0.045372249,0.004838928,0.001406607
-25,5,0,0.04565649,-0.045377307,0.00484496,0.001393371
-20,5,0,0.045661342,-0.045382658,0.004843761,0.001382201
-15,5,0,0.045664557,-0.045386773,0.004837736,0.0013744
-10,5,0,0.045666965,-0.045390487,0.004827568,0.001367461
-5,5,0,0.045667953,-0.045392557,0.004821498,0.001353076
0,5,0,0.045668565,-0.045393437,0.004821773,0.001343207
5,5,0,0.045668551,-0.045393269,0.004827156,0.00132901
10,5,0,0.045667692,-0.045391677,0.00483832,0.001313197
15,5,0,0.045666246,-0.045389438,0.004849715,0.001298153
20,5,0,0.045664757,-0.04538731,0.00485977,0.001282484
25,5,0,0.045663499,-0.045385636,0.004868311,0.001264429
30,5,0,0.045661799,-0.045383785,0.004874551,0.001245285
35,5,0,0.045660936,-0.045383262,0.004876275,0.001225783
40,5,0,0.045659992,-0.045383699,0.004868241,0.001206203
45,5,0,0.045660199,-0.045386418,0.00485113,0.001180425
-45,10,0,0.045625228,-0.045350102,0.004791212,0.001440132
-40,10,0,0.045631776,-0.045355566,0.004806658,0.001423958
-35,10,0,0.045639765,-0.045362602,0.004820124,0.00141029
-30,10,0,0.045646525,-0.045368422,0.004832811,0.001398396
-25,10,0,0.045652188,-0.045373731,0.00484008,0.001385783
-20,10,0,0.045656226,-0.045378038,0.004840497,0.001376305
-15,10,0,0.045659401,-0.045381809,0.004837224,0.001368795
-10,10,0,0.045661276,-0.045384789,0.004828854,0.00136206
-5,10,0,0.045662705,-0.04538693,0.004825838,0.001349273
0,10,0,0.045663173,-0.045387459,0.004828088,0.001339219
5,10,0,0.045662976,-0.045386624,0.004837901,0.001325315
10,10,0,0.045662642,-0.045385195,0.004852095,0.001310785
15,10,0,0.045662421,-0.045383844,0.004866607,0.001295973
20,10,0,0.045662627,-0.045383062,0.004880022,0.001280054
25,10,0,0.045662601,-0.045382158,0.004892936,0.001261768
30,10,0,0.045663891,-0.045382767,0.00490376,0.00124441
35,10,0,0.045665784,-0.045384652,0.004909003,0.001224281
40,10,0,0.045668862,-0.045388709,0.004904965,0.001204738
45,10,0,0.045675424,-0.045397652,0.004889453,0.001179307
-45,15,0,0.045619294,-0.045345821,0.004779074,0.001427227
-40,15,0,0.045625731,-0.045351098,0.004794534,0.001413382
-35,15,0,0.04563438,-0.045358667,0.004808803,0.001401211
-30,15,0,0.045641229,-0.045364388,0.004822918,0.00139054
-25,15,0,0.045646361,-0.045369,0.004831411,0.001378975
-20,15,0,0.045649827,-0.045372491,0.004833908,0.001370069
-15,15,0,0.045652139,-0.045375138,0.004832702,0.001363691
-10,15,0,0.045653488,-0.045377244,0.004827437,0.001357431
-5,15,0,0.045653931,-0.045378176,0.004826303,0.001345128
0,15,0,0.045654022,-0.04537782,0.004833227,0.00133533
5,15,0,0.045653868,-0.04537673,0.004845619,0.001322111
10,15,0,0.045654415,-0.045375789,0.004863402,0.001307947
15,15,0,0.045655234,-0.045375019,0.00488198,0.00129394
20,15,0,0.045656299,-0.045374636,0.004899471,0.001278748
25,15,0,0.045658532,-0.045375517,0.004916605,0.001261335
30,15,0,0.045661344,-0.045377195,0.004931603,0.00124413
35,15,0,0.045665782,-0.045381207,0.004940645,0.001224633
40,15,0,0.045674343,-0.045390207,0.004941618,0.001206289
45,15,0,0.045689268,-0.045407132,0.004930105,0.001181392
-45,20,0,0.045612849,-0.045340868,0.004767301,0.001417931
-40,20,0,0.045619501,-0.045346234,0.004783781,0.001404762
-35,20,0,0.045628517,-0.045354164,0.004797732,0.00139396
-30,20,0,0.045635189,-0.04535967,0.00481193,0.001384268
-25,20,0,0.045639343,-0.045363153,0.004821525,0.001373629
-20,20,0,0.04564141,-0.045365039,0.004825755,0.001365145
-15,20,0,0.045642177,-0.045365879,0.004826925,0.001358711
-10,20,0,0.045642244,-0.045366372,0.004824415,0.001353418
-5,20,0,0.045641985,-0.045366239,0.00482668,0.001341004
0,20,0,0.045642017,-0.045365439,0.004836967,0.001332091
5,20,0,0.045641844,-0.045363912,0.00485316,0.001319197
10,20,0,0.04564247,-0.045362596,0.004874993,0.001305514
15,20,0,0.045643769,-0.04536173,0.00489861,0.001292559
20,20,0,0.045645799,-0.045361865,0.004920115,0.001277749
25,20,0,0.045649319,-0.045363518,0.00494155,0.001261985
30,20,0,0.045654539,-0.045367119,0.004960913,0.001245286
35,20,0,0.045662313,-0.045373909,0.004974952,0.001226836
40,20,0,0.045674314,-0.045385801,0.004980819,0.001209758
45,20,0,0.045698577,-0.045411417,0.004976091,0.001183924
-40,25,0,0.045614683,-0.045343039,0.004769778,0.001399058
-35,25,0,0.045623198,-0.045350665,0.004782113,0.001387365
-30,25,0,0.045628228,-0.045354467,0.00479635,0.001379308
-25,25,0,0.045630374,-0.045355843,0.004806863,0.001368454
-20,25,0,0.045630334,-0.045355432,0.00481265,0.00136037
-15,25,0,0.045628984,-0.045353875,0.004816179,0.001354492
-10,25,0,0.045627757,-0.045352643,0.004817733,0.001348856
-5,25,0,0.045626507,-0.045351055,0.004823908,0.001337845
0,25,0,0.045625215,-0.045348511,0.004837934,0.001329368
5,25,0,0.045625105,-0.045346535,0.004858758,0.001316988
10,25,0,0.045625563,-0.045344514,0.00488521,0.001304505
15,25,0,0.04562795,-0.045344267,0.004912921,0.00129249
20,25,0,0.045631116,-0.045344969,0.004939352,0.001278801
25,25,0,0.045635827,-0.045347258,0.00496551,0.001264363
30,25,0,0.045643565,-0.045352926,0.00498879,0.00124866
35,25,0,0.045653969,-0.045361752,0.005007987,0.001231437
40,25,0,0.045670451,-0.045377648,0.005018272,0.001214962
-40,30,0,0.04561687,-0.045346151,0.004761135,0.001398927
-35,30,0,0.045622175,-0.045351345,0.004766389,0.001385606
-30,30,0,0.045622423,-0.045350699,0.004777862,0.001375369
-25,30,0,0.045620543,-0.045348086,0.004787979,0.001363919
-20,30,0,0.045616389,-0.04534327,0.004796263,0.00135599
-15,30,0,0.04561276,-0.045339071,0.004803089,0.001350128
-10,30,0,0.045608999,-0.045334884,0.004808368,0.001344851
-5,30,0,0.045606128,-0.045331137,0.00481953,0.001333825
0,30,0,0.045604304,-0.045327581,0.004837784,0.001326182
5,30,0,0.045603207,-0.045323994,0.004863915,0.00131543
10,30,0,0.045604011,-0.045321751,0.004895406,0.001303732
15,30,0,0.045607024,-0.045321571,0.004927813,0.001293256
20,30,0,0.045610974,-0.045322454,0.004959396,0.001280838
25,30,0,0.045618235,-0.045326638,0.004991021,0.001268454
30,30,0,0.045628583,-0.04533434,0.005019182,0.001254205
35,30,0,0.045643324,-0.045347246,0.005040695,0.001237634
40,30,0,0.045666052,-0.045369388,0.005051053,0.001222219
-35,35,0,0.045627856,-0.045359112,0.004746813,0.001385627
-30,35,0,0.045618574,-0.045349378,0.004754214,0.001373211
-25,35,0,0.045608942,-0.045339047,0.004763913,0.001360708
-20,35,0,0.045599989,-0.045329146,0.004775088,0.001351313
-15,35,0,0.045591888,-0.045319939,0.004786583,0.001346092
-10,35,0,0.045586002,-0.045313109,0.004796804,0.001340289
-5,35,0,0.045581268,-0.045306888,0.004813291,0.001330457
0,35,0,0.045578051,-0.045301304,0.004837153,0.001323844
5,35,0,0.045576544,-0.045296642,0.004869035,0.001314568
10,35,0,0.045577183,-0.045293548,0.004906365,0.001304504
15,35,0,0.045580481,-0.045293061,0.004943698,0.00129566
20,35,0,0.045586192,-0.04529491,0.004981783,0.001286012
25,35,0,0.045595921,-0.045301049,0.005017521,0.001275704
30,35,0,0.045610251,-0.045312424,0.00504859,0.001261323
35,35,0,0.045632673,-0.045332821,0.005071768,0.001246336
-30,40,0,0.045617676,-0.045351503,0.004725535,0.001372188
-25,40,0,0.045595812,-0.045328756,0.004736764,0.001358324
-20,40,0,0.045578365,-0.045310039,0.004751005,0.001347483
-15,40,0,0.045565422,-0.045295388,0.004768191,0.001341614
-10,40,0,0.045555971,-0.045284264,0.004784846,0.001336853
-5,40,0,0.045549097,-0.045275196,0.004807747,0.001327547
0,40,0,0.04554469,-0.045267618,0.004838733,0.001322194
5,40,0,0.045542936,-0.045261978,0.004876886,0.001314691
10,40,0,0.045543637,-0.045258212,0.00492037,0.001306545
15,40,0,0.045548237,-0.045258181,0.004964604,0.001300618
20,40,0,0.045556118,-0.045261617,0.005007169,0.001293909
25,40,0,0.045569354,-0.045270669,0.005047897,0.001285006
30,40,0,0.045590782,-0.0452889,0.005080823,0.001272845
-20,45,0,0.045550702,-0.045286058,0.004716532,0.001339314
-15,45,0,0.045531085,-0.045263621,0.004743428,0.001335761
-10,45,0,0.045518087,-0.045248069,0.004768138,0.001331694
-5,45,0,0.045509621,-0.04523654,0.004798817,0.0013238
0,45,0,0.045504497,-0.04522733,0.004837828,0.001320309
5,45,0,0.045502363,-0.045220556,0.004882443,0.001314583
10,45,0,0.045503775,-0.045216626,0.00493307,0.001309635
15,45,0,0.04550994,-0.045217282,0.004984434,0.001306696
20,45,0,0.045521503,-0.045223823,0.005031545,0.001302573
0,50,0,0.045457223,-0.045180875,0.004829817,0.001311717
-20,-45,5,0.045601649,-0.045321151,0.004852137,0.00140013
-15,-45,5,0.045599551,-0.045322663,0.004818773,0.001398081
-10,-45,5,0.045601909,-0.045328997,0.004783235,0.001391691
-5,-45,5,0.045605615,-0.04533583,0.004757675,0.001378104
0,-45,5,0.045606621,-0.045338652,0.004743896,0.001366005
5,-45,5,0.045602558,-0.045335632,0.004738321,0.001349864
10,-45,5,0.045591689,-0.045325324,0.004737666,0.001331023
15,-45,5,0.045571974,-0.045306009,0.004737329,0.001314577
20,-45,5,0.045544353,-0.045279202,0.00473165,0.001301299
-25,-40,5,0.045634319,-0.045349356,0.004889257,0.001422042
-20,-40,5,0.045625033,-0.04534269,0.004865728,0.001417313
-15,-40,5,0.045620703,-0.04534188,0.004835374,0.001407703
-10,-40,5,0.045620238,-0.045345149,0.004802946,0.001398321
-5,-40,5,0.045620214,-0.045348474,0.004776339,0.001380743
0,-40,5,0.045618523,-0.045348795,0.004761004,0.001367241
5,-40,5,0.045613033,-0.045344748,0.004752091,0.00134914
10,-40,5,0.045601973,-0.045334773,0.004746864,0.001328759
15,-40,5,0.045585083,-0.04531904,0.004740325,0.001309102
20,-40,5,0.045561766,-0.045297278,0.004729174,0.001290731
25,-40,5,0.045533132,-0.045270602,0.004713316,0.001274141
-35,-35,5,0.045682895,-0.045397076,0.004891758,0.001450189
-30,-35,5,0.045661873,-0.045375351,0.004898224,0.001446235
-25,-35,5,0.045649172,-0.045363963,0.004888616,0.001434982
-20,-35,5,0.045641775,-0.045359072,0.004868603,0.001422312
-15,-35,5,0.045638355,-0.04535867,0.004843561,0.00141083
-10,-35,5,0.045636248,-0.045359988,0.004814625,0.001399298
-5,-35,5,0.045634736,-0.045361773,0.004788984,0.001379967
0,-35,5,0.045631139,-0.045360191,0.004773491,0.001366653
5,-35,5,0.045625548,-0.045356275,0.004762908,0.001346735
10,-35,5,0.045615562,-0.045347465,0.004756899,0.00132621
15,-35,5,0.045601472,-0.045334706,0.004749036,0.00130591
20,-35,5,0.04558263,-0.045317576,0.004737,0.001286194
25,-35,5,0.045559112,-0.045296219,0.004720859,0.001264396
30,-35,5,0.045532376,-0.045272437,0.004696795,0.001242518
35,-35,5,0.045504033,-0.045247052,0.004669097,0.001233203
-35,-30,5,0.045677669,-0.045392654,0.004879157,0.001466352
-30,-30,5,0.045666337,-0.045380678,0.004887986,0.001454643
-25,-30,5,0.045658633,-0.04537397,0.004883113,0.001438334
-20,-30,5,0.045654377,-0.045371783,0.004867855,0.001423886
-15,-30,5,0.045651428,-0.045371574,0.004846182,0.001409847
-10,-30,5,0.045649243,-0.045372481,0.004820592,0.001397578
-5,-30,5,0.04564661,-0.045372797,0.004798135,0.00137847
0,-30,5,0.045643626,-0.045371785,0.004783294,0.001364477
5,-30,5,0.045637865,-0.045367605,0.004773737,0.001344075
10,-30,5,0.045629567,-0.045360515,0.004767698,0.001322918
15,-30,5,0.045618197,-0.045350342,0.00476112,0.00130311
20,-30,5,0.045603306,-0.045337211,0.00474939,0.001281453
25,-30,5,0.045584623,-0.045320421,0.004736262,0.001259001
30,-30,5,0.045563144,-0.045301707,0.004715087,0.001234253
35,-30,5,0.045539115,-0.045280445,0.004690732,0.001220386
-40,-25,5,0.04567883,-0.045395868,0.004852812,0.001490263
-35,-25,5,0.045672385,-0.045388077,0.004869989,0.001473893
-30,-25,5,0.04566801,-0.045383308,0.004878858,0.001455756
-25,-25,5,0.045664891,-0.045380992,0.004876777,0.001436952
-20,-25,5,0.045662618,-0.045380425,0.004865333,0.001421369
-15,-25,5,0.045661016,-0.045381253,0.004846901,0.001406362
-10,-25,5,0.045659485,-0.045382527,0.004824092,0.001393893
-5,-25,5,0.045657338,-0.045383074,0.004803945,0.001375188
0,-25,5,0.045654034,-0.045381578,0.004790943,0.001360168
5,-25,5,0.045649511,-0.045378553,0.004782157,0.001340037
10,-25,5,0.045642313,-0.045372239,0.004779084,0.001319488
15,-25,5,0.045633035,-0.045364121,0.004773152,0.001299013
20,-25,5,0.045621279,-0.045353888,0.004763987,0.001276827
25,-25,5,0.045606788,-0.045340978,0.004754077,0.001254419
30,-25,5,0.045589997,-0.045326591,0.004737055,0.00122814
35,-25,5,0.045570163,-0.045309134,0.004717571,0.001211034
40,-25,5,0.045549447,-0.045291925,0.004686653,0.001195382
-45,-20,5,0.045661418,-0.045380666,0.004823774,0.001513749
-40,-20,5,0.045665894,-0.045383413,0.004846475,0.001493769
-35,-20,5,0.045667988,-0.045384741,0.004860437,0.001471922
-30,-20,5,0.04566827,-0.045384544,0.004870535,0.001453268
-25,-20,5,0.045667925,-0.045384837,0.00487052,0.001433164
-20,-20,5,0.045667636,-0.04538604,0.004861483,0.001416448
-15,-20,5,0.045667585,-0.045388109,0.004845894,0.001401865
-10,-20,5,0.045666782,-0.045389832,0.004825798,0.001389169
-5,-20,5,0.045665007,-0.045390438,0.004808567,0.00137065
0,-20,5,0.045662897,-0.045389979,0.00479715,0.001355476
5,-20,5,0.045658938,-0.045387287,0.004790526,0.001335559
10,-20,5,0.045653734,-0.045382801,0.00478914,0.001314886
15,-20,5,0.045646382,-0.045376379,0.004785567,0.001294115
20,-20,5,0.045636929,-0.045368111,0.004779459,0.001272999
25,-20,5,0.045625907,-0.04535836,0.004772654,0.001250721
30,-20,5,0.045612332,-0.045346783,0.00475991,0.001223668
35,-20,5,0.045596215,-0.045332681,0.004744745,0.001204249
40,-20,5,0.045577425,-0.045317115,0.004717735,0.001184771
45,-20,5,0.045556522,-0.045299896,0.004685081,0.001168824
-45,-15,5,0.04565102,-0.045370003,0.004825019,0.001515774
-40,-15,5,0.045659897,-0.045378163,0.00483973,0.001491809
-35,-15,5,0.045664745,-0.045382621,0.004850822,0.00146842
-30,-15,5,0.045668188,-0.045385657,0.004860873,0.001448244
-25,-15,5,0.045670171,-0.045388154,0.004862029,0.001428511
-20,-15,5,0.045671459,-0.045390762,0.004854624,0.001411922
-15,-15,5,0.045672192,-0.045393385,0.004841366,0.001396717
-10,-15,5,0.045672068,-0.045395467,0.004823948,0.001385237
-5,-15,5,0.045671521,-0.045397077,0.004809001,0.001366285
0,-15,5,0.045670043,-0.045397093,0.004799106,0.001351057
5,-15,5,0.045667391,-0.045395483,0.004794565,0.001331499
10,-15,5,0.045663076,-0.045391619,0.004795798,0.001310622
15,-15,5,0.045657829,-0.045387058,0.004794449,0.001290571
20,-15,5,0.045650717,-0.04538071,0.00479235,0.00126987
25,-15,5,0.045641989,-0.045373011,0.004788163,0.001246801
30,-15,5,0.045631304,-0.045363946,0.004779007,0.00122043
35,-15,5,0.04561875,-0.045353115,0.004767198,0.001199672
40,-15,5,0.045603348,-0.045340719,0.004743146,0.00117777
45,-15,5,0.045585192,-0.045326781,0.004707106,0.001155751
-45,-10,5,0.045650972,-0.045370326,0.004823133,0.001510681
-40,-10,5,0.045657402,-0.045376542,0.004833169,0.001486012
-35,-10,5,0.045663405,-0.045382264,0.004843259,0.001462712
-30,-10,5,0.045667888,-0.045386327,0.004853326,0.001443107
-25,-10,5,0.045670916,-0.04538974,0.004855609,0.001423744
-20,-10,5,0.045673154,-0.04539309,0.004850178,0.001407181
-15,-10,5,0.045674779,-0.045396373,0.004838855,0.001392941
-10,-10,5,0.045675246,-0.045398932,0.004822712,0.001380795
-5,-10,5,0.045675448,-0.045401067,0.004809734,0.001362397
0,-10,5,0.045674289,-0.045401082,0.004802864,0.001347185
5,-10,5,0.045672296,-0.045399748,0.004801792,0.001328285
10,-10,5,0.045669424,-0.045397214,0.00480428,0.001306959
15,-10,5,0.045665747,-0.045393756,0.004807097,0.001288098
20,-10,5,0.045660303,-0.045388956,0.004806193,0.001267444
25,-10,5,0.0456546,-0.04538386,0.004806254,0.001244064
30,-10,5,0.045646831,-0.045377344,0.004800592,0.001218276
35,-10,5,0.045638087,-0.045370043,0.004792087,0.001195845
40,-10,5,0.045627749,-0.04536242,0.004771268,0.00117359
45,-10,5,0.045616873,-0.045355734,0.004736848,0.001148372
-45,-5,5,0.04565243,-0.045373067,0.004814417,0.001500187
-40,-5,5,0.045656004,-0.045376263,0.00482543,0.001476716
-35,-5,5,0.045661088,-0.045380918,0.004836461,0.001454624
-30,-5,5,0.04566615,-0.045385557,0.004846324,0.001435821
-25,-5,5,0.045669601,-0.04538926,0.004849696,0.001417031
-20,-5,5,0.045672724,-0.045393278,0.004846092,0.001401209
-15,-5,5,0.045675003,-0.045396927,0.004837142,0.001388183
-10,-5,5,0.04567658,-0.045400342,0.004823412,0.001376052
-5,-5,5,0.045676944,-0.045402465,0.004811997,0.001357964
0,-5,5,0.045676762,-0.045403179,0.004807854,0.001342568
5,-5,5,0.045675085,-0.045401936,0.00480886,0.001323795
10,-5,5,0.045673466,-0.045400357,0.004813967,0.001303369
15,-5,5,0.045671185,-0.045397991,0.00481968,0.001284602
20,-5,5,0.045668049,-0.045395049,0.00482317,0.001263847
25,-5,5,0.045663815,-0.045391209,0.004825162,0.001240953
30,-5,5,0.045659401,-0.045387617,0.004823901,0.001214568
35,-5,5,0.045653733,-0.045383032,0.00481884,0.001192692
40,-5,5,0.045648493,-0.04538008,0.004802533,0.001170007
45,-5,5,0.045644029,-0.045379207,0.0047747,0.001143339
-45,0,5,0.045648724,-0.045370699,0.004805367,0.001487979
-40,0,5,0.045652142,-0.045373328,0.004819449,0.001466996
-35,0,5,0.04565809,-0.045378672,0.004831805,0.001446013
-30,0,5,0.045662824,-0.04538273,0.004843693,0.001428253
-25,0,5,0.045667231,-0.045387202,0.004848605,0.001410293
-20,0,5,0.045670752,-0.045391488,0.004845997,0.001395248
-15,0,5,0.045673249,-0.045395146,0.004838858,0.001382717
-10,0,5,0.045674902,-0.045398307,0.004827915,0.001371722
-5,0,5,0.045675867,-0.045400809,0.004818574,0.001353768
0,0,5,0.045676,-0.045401529,0.004817191,0.001338987
5,0,5,0.04567576,-0.045401387,0.004821402,0.001320277
10,0,5,0.045674749,-0.045400189,0.004828606,0.001300041
15,0,5,0.045673024,-0.045398059,0.004837211,0.001281698
20,0,5,0.045672291,-0.045397214,0.00484393,0.001259955
25,0,5,0.045669937,-0.045394806,0.004849874,0.001238344
30,0,5,0.04566802,-0.045393304,0.004852314,0.001212847
35,0,5,0.045666192,-0.04539224,0.004850657,0.001190279
40,0,5,0.045664759,-0.045392659,0.004838922,0.001166875
45,0,5,0.045664821,-0.045395641,0.004817836,0.001140243
-45,5,5,0.045639285,-0.045362574,0.004796406,0.00147503
-40,5,5,0.045646288,-0.045368398,0.004813527,0.001456719
-35,5,5,0.045653334,-0.045374514,0.00482815,0.001438531
-30,5,5,0.04565909,-0.045379472,0.004841032,0.001421439
-25,5,5,0.045663861,-0.045384135,0.00484728,0.001404422
-20,5,5,0.045667262,-0.045388073,0.004846541,0.001390237
-15,5,5,0.045669891,-0.045391647,0.004841252,0.001378277
-10,5,5,0.045671391,-0.045394464,0.004831999,0.001367615
