X,Y,Z,B0,Bx,By,Bz
-50,0,0,0.046032484119027946,0.0018653835096359,8.88843245189491e-07,0.0459946729278565
-45,-20,-5,0.045949795869660415,0.0019016693820953,-3.30740960687399e-05,0.0459104160308838
-45,-20,0,0.045951546277973904,0.0018508723182678,-6.79185861162841e-06,0.0459142552032471
-45,-20,5,0.04594916139679012,0.0017946280155181,1.62316972240806e-05,0.0459140989227295
-45,-15,-15,0.04594666478203104,0.0020093401994705,-6.7362073212862e-05,0.0459026580810547
-45,-15,-10,0.04595889414474529,0.0019559283599853,-4.45679790079594e-05,0.0459172332458496
-45,-15,-5,0.04596442463240338,0.0019049548406601,-2.16242820173502e-05,0.0459249279937744
-45,-15,0,0.045965236029919095,0.0018557756309509,-2.59296630963217e-06,0.0459277586364746
-45,-15,5,0.04596242347833265,0.0018040468034744,1.27435987517238e-05,0.0459270032196
-45,-15,10,0.045954572142619506,0.0017498261604309,1.87564164847136e-05,0.045921241897583
-45,-15,15,0.045941936182919425,0.0016944370746612,1.90484929680824e-05,0.0459106743621826
-45,-10,-15,0.04595772677192372,0.0020105637588501,-4.57615332901478e-05,0.0459137037200928
-45,-10,-10,0.04596862652660664,0.0019574315366745,-2.87347868978977e-05,0.0459269230499268
-45,-10,-5,0.04597307033754623,0.0019078596782684,-1.08263723962009e-05,0.0459334643859863
-45,-10,0,0.04597283472849644,0.0018603877286911,3.35871559107909e-06,0.0459351769256592
-45,-10,5,0.0459699966057008,0.0018100844173431,1.31792722716928e-05,0.045934344543457
-45,-10,10,0.04596248779314911,0.0017580669555664,1.41706530638039e-05,0.0459288502349854
-45,-10,15,0.045949592860415306,0.0017029478387832,9.3812323473394e-06,0.0459180243988
-45,-5,-20,0.04594654321542622,0.0020665616064,-4.89328265935183e-05,0.0459000191955566
-45,-5,-15,0.04596383250861572,0.0020126445846557,-3.10193136632443e-05,0.0459197364807129
-45,-5,-10,0.045973942586314466,0.0019598796463,-1.79612503200769e-05,0.0459321450195312
-45,-5,-5,0.04597760875629442,0.0019112972030639,-3.9617031417838e-06,0.0459378649291992
-45,-5,0,0.04597746251837367,0.0018656204690933,6.42586963437498e-06,0.0459395959777832
-45,-5,5,0.04597312588995412,0.0018171321659,1.27929012291133e-05,0.0459371981201172
-45,-5,10,0.04596551727365369,0.001766993686676,9.59820944443345e-06,0.0459315405731201
-45,-5,15,0.045952540972216994,0.0017151301507949,-9.57518628318212e-07,0.0459205220947266
-45,-5,20,0.045932507033660246,0.0016550432529449,-1.15757026672363e-05,0.0459026785736
-45,0,-20,0.04594848778707232,0.0020729917259216,-3.64071225970984e-05,0.0459016874389648
-45,0,-15,0.04596602053788704,0.0020174713592529,-2.25689536184073e-05,0.0459217197418213
-45,0,-10,0.0459748173269897,0.0019650217475891,-1.28360487222671e-05,0.0459328025817871
-45,0,-5,0.045978886686770574,0.0019168155479431,-2.01362426306878e-06,0.0459389141693115
-45,0,0,0.045978148293709,0.0018712070627212,5.55760342627764e-06,0.0459400552215576
-45,0,5,0.04597373094425244,0.0018235499296188,9.61730212531984e-06,0.0459375501098633
-45,0,10,0.04596490360851472,0.001772976653099,3.53228113383739e-06,0.045930696762085
-45,0,15,0.04595115581476198,0.0017209448719,-1.06539974212646e-05,0.0459189171905518
-45,0,20,0.04593067229833618,0.0016595414705276,-2.49790794476867e-05,0.0459006748962402
-45,5,-20,0.04594649994108253,0.0020815384769439,-2.7059270247817e-05,0.0458993172302246
-45,5,-15,0.04596423757406719,0.0020249936609268,-1.69514861479402e-05,0.0459196063690186
-45,5,-10,0.04597383529390611,0.0019725619564,-1.02486978154629e-05,0.0459314971008301
-45,5,-5,0.04597759496733732,0.0019231964197158,-2.35704094986431e-06,0.0459373546142578
-45,5,0,0.04597653938044788,0.0018769059228897,2.82724989476265e-06,0.0459382127380371
-45,5,5,0.04597186262673715,0.0018285934057235,4.584393925732e-06,0.0459354806060791
