X,Y,Z,Bz
30.0,25.0,0.0,444.44
35.0,25.0,0.0,444.7425
40.0,25.0,0.0,445.21500000000003
-40.0,30.0,0.0,443.78
-35.0,30.0,0.0,443.44
-30.0,30.0,0.0,443.15000000000003
-25.0,30.0,0.0,443.08
-20.0,30.0,0.0,442.95
-15.0,30.0,0.0,442.97
-10.0,30.0,0.0,442.99
-5.0,30.0,0.0,443.13
0.0,30.0,0.0,443.37
5.0,30.0,0.0,443.57
10.0,30.0,0.0,443.73
15.0,30.0,0.0,443.925
20.0,30.0,0.0,444.21
25.0,30.0,0.0,444.44
30.0,30.0,0.0,444.68
35.0,30.0,0.0,444.95
40.0,30.0,0.0,445.21999999999997
-35.0,35.0,0.0,443.0233333333333
-30.0,35.0,0.0,442.865
-25.0,35.0,0.0,442.7475
-20.0,35.0,0.0,442.7
-15.0,35.0,0.0,442.775
-10.0,35.0,0.0,442.84
-5.0,35.0,0.0,443.07
0.0,35.0,0.0,443.24
5.0,35.0,0.0,443.5575
10.0,35.0,0.0,443.79499999999996
15.0,35.0,0.0,444.0725
20.0,35.0,0.0,444.28
25.0,35.0,0.0,444.495
30.0,35.0,0.0,444.77
35.0,35.0,0.0,444.8533333333333
-30.0,40.0,0.0,442.38
-25.0,40.0,0.0,442.335
-20.0,40.0,0.0,442.31
-15.0,40.0,0.0,442.44
-10.0,40.0,0.0,442.69
-5.0,40.0,0.0,443.02
0.0,40.0,0.0,443.40999999999997
5.0,40.0,0.0,443.745
10.0,40.0,0.0,443.97999999999996
15.0,40.0,0.0,444.22999999999996
20.0,40.0,0.0,444.52
25.0,40.0,0.0,444.81
30.0,40.0,0.0,444.98999999999995
-20.0,45.0,0.0,441.95
-15.0,45.0,0.0,442.04999999999995
-10.0,45.0,0.0,442.53000000000003
-5.0,45.0,0.0,443.05333333333334
0.0,45.0,0.0,443.58
5.0,45.0,0.0,443.98999999999995
10.0,45.0,0.0,444.29999999999995
15.0,45.0,0.0,444.49
20.0,45.0,0.0,444.87
0.0,50.0,0.0,444.05
-20.0,-45.0,5.0,442.22
-15.0,-45.0,5.0,442.6325
-10.0,-45.0,5.0,443.195
-5.0,-45.0,5.0,443.846
0.0,-45.0,5.0,444.4166666666667
5.0,-45.0,5.0,444.76599999999996
10.0,-45.0,5.0,444.985
15.0,-45.0,5.0,445.0025
20.0,-45.0,5.0,445.17
-25.0,-40.0,5.0,442.4666666666667
-20.0,-40.0,5.0,442.57
-15.0,-40.0,5.0,442.8625
-10.0,-40.0,5.0,443.165
-5.0,-40.0,5.0,443.6275
0.0,-40.0,5.0,444.07
5.0,-40.0,5.0,444.2875
10.0,-40.0,5.0,444.46500000000003
15.0,-40.0,5.0,444.5725
20.0,-40.0,5.0,444.65000000000003
25.0,-40.0,5.0,444.74
-35.0,-35.0,5.0,443.0425
-30.0,-35.0,5.0,442.89
-25.0,-35.0,5.0,442.9042857142857
-20.0,-35.0,5.0,442.9375
-15.0,-35.0,5.0,443.005
-10.0,-35.0,5.0,443.1825
-5.0,-35.0,5.0,443.43625
0.0,-35.0,5.0,443.7
5.0,-35.0,5.0,443.89
10.0,-35.0,5.0,444.06
15.0,-35.0,5.0,444.28
20.0,-35.0,5.0,444.36
25.0,-35.0,5.0,444.4657142857143
30.0,-35.0,5.0,444.53000000000003
35.0,-35.0,5.0,444.59250000000003
-35.0,-30.0,5.0,443.52000000000004
-30.0,-30.0,5.0,443.25
-25.0,-30.0,5.0,443.0625
-20.0,-30.0,5.0,443.055
-15.0,-30.0,5.0,443.0475
-10.0,-30.0,5.0,443.16
-5.0,-30.0,5.0,443.275
0.0,-30.0,5.0,443.46999999999997
5.0,-30.0,5.0,443.60249999999996
10.0,-30.0,5.0,443.79499999999996
15.0,-30.0,5.0,443.85749999999996
20.0,-30.0,5.0,444.03999999999996
25.0,-30.0,5.0,444.215
30.0,-30.0,5.0,444.39
35.0,-30.0,5.0,444.53666666666663
-40.0,-25.0,5.0,444.0833333333333
-35.0,-25.0,5.0,443.78
-30.0,-25.0,5.0,443.585
-25.0,-25.0,5.0,443.37125000000003
-20.0,-25.0,5.0,443.29749999999996
-15.0,-25.0,5.0,443.25625
-10.0,-25.0,5.0,443.205
-5.0,-25.0,5.0,443.27625
0.0,-25.0,5.0,443.3675
5.0,-25.0,5.0,443.5
10.0,-25.0,5.0,443.6225
15.0,-25.0,5.0,443.67125
20.0,-25.0,5.0,443.89
25.0,-25.0,5.0,444.08
30.0,-25.0,5.0,444.3
35.0,-25.0,5.0,444.55285714285714
40.0,-25.0,5.0,444.7966666666667
-45.0,-20.0,5.0,444.93
-40.0,-20.0,5.0,444.46
-35.0,-20.0,5.0,444.115
-30.0,-20.0,5.0,443.81
-25.0,-20.0,5.0,443.60999999999996
-20.0,-20.0,5.0,443.46000000000004
-15.0,-20.0,5.0,443.32500000000005
-10.0,-20.0,5.0,443.34
-5.0,-20.0,5.0,443.3175
0.0,-20.0,5.0,443.34499999999997
5.0,-20.0,5.0,443.3975
10.0,-20.0,5.0,443.52
15.0,-20.0,5.0,443.645
20.0,-20.0,5.0,443.79999999999995
25.0,-20.0,5.0,444.09499999999997
30.0,-20.0,5.0,444.29
35.0,-20.0,5.0,444.6
40.0,-20.0,5.0,444.9
45.0,-20.0,5.0,445.33
-45.0,-15.0,5.0,445.17249999999996
-40.0,-15.0,5.0,444.7125
-35.0,-15.0,5.0,444.34125
-30.0,-15.0,5.0,444.03
-25.0,-15.0,5.0,443.71999999999997
-20.0,-15.0,5.0,443.53000000000003
-15.0,-15.0,5.0,443.36375
-10.0,-15.0,5.0,443.23749999999995
-5.0,-15.0,5.0,443.26625
0.0,-15.0,5.0,443.275
5.0,-15.0,5.0,443.335
10.0,-15.0,5.0,443.525
15.0,-15.0,5.0,443.58125
20.0,-15.0,5.0,443.85749999999996
25.0,-15.0,5.0,444.03999999999996
30.0,-15.0,5.0,444.2325
35.0,-15.0,5.0,444.56374999999997
40.0,-15.0,5.0,444.96500000000003
45.0,-15.0,5.0,445.325
-45.0,-10.0,5.0,445.115
-40.0,-10.0,5.0,444.785
-35.0,-10.0,5.0,444.35749999999996
-30.0,-10.0,5.0,444.02
-25.0,-10.0,5.0,443.77
-20.0,-10.0,5.0,443.58000000000004
-15.0,-10.0,5.0,443.46250000000003
-10.0,-10.0,5.0,443.265
-5.0,-10.0,5.0,443.30499999999995
0.0,-10.0,5.0,443.29499999999996
5.0,-10.0,5.0,443.3325
10.0,-10.0,5.0,443.44
15.0,-10.0,5.0,443.59749999999997
20.0,-10.0,5.0,443.735
25.0,-10.0,5.0,443.945
30.0,-10.0,5.0,444.22499999999997
35.0,-10.0,5.0,444.5475
40.0,-10.0,5.0,444.90999999999997
45.0,-10.0,5.0,445.34999999999997
-45.0,-5.0,5.0,444.864
-40.0,-5.0,5.0,444.8125
-35.0,-5.0,5.0,444.38125
-30.0,-5.0,5.0,444.02
-25.0,-5.0,5.0,443.815
-20.0,-5.0,5.0,443.58
-15.0,-5.0,5.0,443.435
-10.0,-5.0,5.0,443.27
-5.0,-5.0,5.0,443.19875
0.0,-5.0,5.0,443.2075
5.0,-5.0,5.0,443.24875000000003
10.0,-5.0,5.0,443.34
15.0,-5.0,5.0,443.47375
20.0,-5.0,5.0,443.6675
25.0,-5.0,5.0,443.99
30.0,-5.0,5.0,444.3025
35.0,-5.0,5.0,444.59250000000003
40.0,-5.0,5.0,445.0425
45.0,-5.0,5.0,445.5
-45.0,0.0,5.0,444.95
-40.0,0.0,5.0,444.81
-35.0,0.0,5.0,444.435
-30.0,0.0,5.0,444.07
-25.0,0.0,5.0,443.79
-20.0,0.0,5.0,443.5
-15.0,0.0,5.0,443.32750000000004
-10.0,0.0,5.0,443.19500000000005
-5.0,0.0,5.0,443.1725
0.0,0.0,5.0,443.19
5.0,0.0,5.0,443.22499999999997
10.0,0.0,5.0,443.27
15.0,0.0,5.0,443.42
20.0,0.0,5.0,443.66
25.0,0.0,5.0,443.815
30.0,0.0,5.0,444.19
35.0,0.0,5.0,444.5575
40.0,0.0,5.0,444.935
45.0,0.0,5.0,445.4066666666667
-45.0,5.0,5.0,445.134
-40.0,5.0,5.0,444.7475
-35.0,5.0,5.0,444.3475
-30.0,5.0,5.0,444.0075
-25.0,5.0,5.0,443.735
-20.0,5.0,5.0,443.51250000000005
-15.0,5.0,5.0,443.32250000000005
-10.0,5.0,5.0,443.2825
-5.0,5.0,5.0,443.1925
0.0,5.0,5.0,443.1725
5.0,5.0,5.0,443.18625
10.0,5.0,5.0,443.24
15.0,5.0,5.0,443.4375
20.0,5.0,5.0,443.645
25.0,5.0,5.0,443.8875
30.0,5.0,5.0,444.21
35.0,5.0,5.0,444.54125
40.0,5.0,5.0,444.9425
45.0,5.0,5.0,445.44800000000004
-45.0,10.0,5.0,444.825
-40.0,10.0,5.0,444.70500000000004
-35.0,10.0,5.0,444.3
-30.0,10.0,5.0,443.96500000000003
-25.0,10.0,5.0,443.61
-20.0,10.0,5.0,443.41499999999996
-15.0,10.0,5.0,443.29749999999996
-10.0,10.0,5.0,443.14000000000004
-5.0,10.0,5.0,443.13250000000005
0.0,10.0,5.0,443.13500000000005
5.0,10.0,5.0,443.2375
10.0,10.0,5.0,443.31
15.0,10.0,5.0,443.495
20.0,10.0,5.0,443.76
25.0,10.0,5.0,444.04
30.0,10.0,5.0,444.36
35.0,10.0,5.0,444.675
40.0,10.0,5.0,445.03000000000003
45.0,10.0,5.0,445.41
-45.0,15.0,5.0,444.845
-40.0,15.0,5.0,444.505
-35.0,15.0,5.0,444.1325
-30.0,15.0,5.0,443.84000000000003
-25.0,15.0,5.0,443.4925
-20.0,15.0,5.0,443.305
-15.0,15.0,5.0,443.185
-10.0,15.0,5.0,443.08500000000004
-5.0,15.0,5.0,443.06
0.0,15.0,5.0,443.075
5.0,15.0,5.0,443.1125
10.0,15.0,5.0,443.24
15.0,15.0,5.0,443.39250000000004
20.0,15.0,5.0,443.625
25.0,15.0,5.0,443.80375
30.0,15.0,5.0,444.1725
35.0,15.0,5.0,444.47875
40.0,15.0,5.0,444.875
45.0,15.0,5.0,445.38500000000005
-45.0,20.0,5.0,444.385
-40.0,20.0,5.0,444.245
-35.0,20.0,5.0,443.995
-30.0,20.0,5.0,443.635
-25.0,20.0,5.0,443.40500000000003
-20.0,20.0,5.0,443.305
-15.0,20.0,5.0,443.09250000000003
-10.0,20.0,5.0,443.03000000000003
-5.0,20.0,5.0,443.02750000000003
0.0,20.0,5.0,443.085
5.0,20.0,5.0,443.1175
10.0,20.0,5.0,443.27000000000004
15.0,20.0,5.0,443.44
20.0,20.0,5.0,443.67
25.0,20.0,5.0,443.9775
30.0,20.0,5.0,444.27500000000003
35.0,20.0,5.0,444.5425
40.0,20.0,5.0,444.98
45.0,20.0,5.0,445.47
-40.0,25.0,5.0,443.98333333333335
-35.0,25.0,5.0,443.6671428571429
-30.0,25.0,5.0,443.40250000000003
-25.0,25.0,5.0,443.21625
-20.0,25.0,5.0,443.07
-15.0,25.0,5.0,443.00625
-10.0,25.0,5.0,443.03249999999997
-5.0,25.0,5.0,443.04749999999996
0.0,25.0,5.0,443.1925
5.0,25.0,5.0,443.32625
10.0,25.0,5.0,443.45
15.0,25.0,5.0,443.65250000000003
20.0,25.0,5.0,443.90500000000003
25.0,25.0,5.0,444.0825
30.0,25.0,5.0,444.33
35.0,25.0,5.0,444.63
40.0,25.0,5.0,444.96000000000004
-35.0,30.0,5.0,443.1466666666667
-30.0,30.0,5.0,443.05
-25.0,30.0,5.0,442.96750000000003
-20.0,30.0,5.0,442.84499999999997
-15.0,30.0,5.0,442.84
-10.0,30.0,5.0,442.855
-5.0,30.0,5.0,442.9775
0.0,30.0,5.0,443.13
5.0,30.0,5.0,443.23499999999996
10.0,30.0,5.0,443.44
15.0,30.0,5.0,443.715
20.0,30.0,5.0,443.95
25.0,30.0,5.0,444.2275
30.0,30.0,5.0,444.485
35.0,30.0,5.0,444.7033333333333
-35.0,35.0,5.0,442.9375
-30.0,35.0,5.0,442.76666666666665
-25.0,35.0,5.0,442.6757142857143
-20.0,35.0,5.0,442.6325
-15.0,35.0,5.0,442.625
-10.0,35.0,5.0,442.7875
-5.0,35.0,5.0,442.94750000000005
0.0,35.0,5.0,443.25750000000005
5.0,35.0,5.0,443.49625000000003
10.0,35.0,5.0,443.775
15.0,35.0,5.0,444.05625000000003
20.0,35.0,5.0,444.3375
25.0,35.0,5.0,444.5057142857143
30.0,35.0,5.0,444.6633333333333
35.0,35.0,5.0,444.85749999999996
-25.0,40.0,5.0,442.44666666666666
-20.0,40.0,5.0,442.4
-15.0,40.0,5.0,442.49
-10.0,40.0,5.0,442.76
-5.0,40.0,5.0,443.04749999999996
0.0,40.0,5.0,443.42499999999995
5.0,40.0,5.0,443.7575
10.0,40.0,5.0,444.02
15.0,40.0,5.0,444.2775
20.0,40.0,5.0,444.575
25.0,40.0,5.0,444.8066666666666
-20.0,45.0,5.0,442.33
-15.0,45.0,5.0,442.12
-10.0,45.0,5.0,442.51
-5.0,45.0,5.0,443.03
0.0,45.0,5.0,443.54999999999995
5.0,45.0,5.0,443.89
10.0,45.0,5.0,444.14
15.0,45.0,5.0,444.4375
20.0,45.0,5.0,444.79499999999996
-15.0,-45.0,10.0,442.575
-10.0,-45.0,10.0,443.09999999999997
-5.0,-45.0,10.0,443.78499999999997
0.0,-45.0,10.0,444.38
5.0,-45.0,10.0,444.775
10.0,-45.0,10.0,444.90999999999997
15.0,-45.0,10.0,445.03
-25.0,-40.0,10.0,442.56
-20.0,-40.0,10.0,442.57
-15.0,-40.0,10.0,442.78499999999997
-10.0,-40.0,10.0,443.18
-5.0,-40.0,10.0,443.60499999999996
0.0,-40.0,10.0,443.96999999999997
5.0,-40.0,10.0,444.22499999999997
10.0,-40.0,10.0,444.43
15.0,-40.0,10.0,444.58
20.0,-40.0,10.0,444.69
25.0,-40.0,10.0,444.78999999999996
-30.0,-35.0,10.0,442.99
-25.0,-35.0,10.0,442.82
-20.0,-35.0,10.0,442.915
-15.0,-35.0,10.0,443.065
-10.0,-35.0,10.0,443.235
-5.0,-35.0,10.0,443.4375
0.0,-35.0,10.0,443.65999999999997
5.0,-35.0,10.0,443.8075
10.0,-35.0,10.0,443.955
15.0,-35.0,10.0,444.1825
20.0,-35.0,10.0,444.33
25.0,-35.0,10.0,444.44
30.0,-35.0,10.0,444.49
-35.0,-30.0,10.0,443.66999999999996
-30.0,-30.0,10.0,443.37
-25.0,-30.0,10.0,443.255
-20.0,-30.0,10.0,443.14
-15.0,-30.0,10.0,443.22499999999997
-10.0,-30.0,10.0,443.18
-5.0,-30.0,10.0,443.31
0.0,-30.0,10.0,443.46
5.0,-30.0,10.0,443.59999999999997
10.0,-30.0,10.0,443.85999999999996
15.0,-30.0,10.0,443.985
20.0,-30.0,10.0,444.14
25.0,-30.0,10.0,444.24
30.0,-30.0,10.0,444.5
35.0,-30.0,10.0,444.69
-40.0,-25.0,10.0,444.16
-35.0,-25.0,10.0,443.75
-30.0,-25.0,10.0,443.49
-25.0,-25.0,10.0,443.2825
-20.0,-25.0,10.0,443.325
-15.0,-25.0,10.0,443.29
-10.0,-25.0,10.0,443.295
-5.0,-25.0,10.0,443.27500000000003
0.0,-25.0,10.0,443.425
5.0,-25.0,10.0,443.5675
10.0,-25.0,10.0,443.65000000000003
15.0,-25.0,10.0,443.82750000000004
20.0,-25.0,10.0,443.95500000000004
25.0,-25.0,10.0,444.035
30.0,-25.0,10.0,444.26500000000004
35.0,-25.0,10.0,444.54333333333335
40.0,-25.0,10.0,444.8
-40.0,-20.0,10.0,444.58000000000004
-35.0,-20.0,10.0,444.15000000000003
-30.0,-20.0,10.0,443.87
-25.0,-20.0,10.0,443.59
-20.0,-20.0,10.0,443.35
-15.0,-20.0,10.0,443.225
-10.0,-20.0,10.0,443.12
-5.0,-20.0,10.0,443.12
0.0,-20.0,10.0,443.12
5.0,-20.0,10.0,443.235
10.0,-20.0,10.0,443.38
15.0,-20.0,10.0,443.55
20.0,-20.0,10.0,443.65
25.0,-20.0,10.0,443.89
30.0,-20.0,10.0,444.13
35.0,-20.0,10.0,444.4
40.0,-20.0,10.0,444.75
-45.0,-15.0,10.0,445.07
-40.0,-15.0,10.0,444.61
-35.0,-15.0,10.0,444.2425
-30.0,-15.0,10.0,443.935
-25.0,-15.0,10.0,443.6125
-20.0,-15.0,10.0,443.41
-15.0,-15.0,10.0,443.285
-10.0,-15.0,10.0,443.23
-5.0,-15.0,10.0,443.17
0.0,-15.0,10.0,443.17
5.0,-15.0,10.0,443.27000000000004
10.0,-15.0,10.0,443.34000000000003
15.0,-15.0,10.0,443.4725
20.0,-15.0,10.0,443.65500000000003
25.0,-15.0,10.0,443.8925
30.0,-15.0,10.0,444.15000000000003
35.0,-15.0,10.0,444.4425
40.0,-15.0,10.0,444.745
45.0,-15.0,10.0,445.26500000000004
-45.0,-10.0,10.0,445.22999999999996
-40.0,-10.0,10.0,444.84
-35.0,-10.0,10.0,444.395
-30.0,-10.0,10.0,444.07
-25.0,-10.0,10.0,443.715
-20.0,-10.0,10.0,443.47
-15.0,-10.0,10.0,443.475
-10.0,-10.0,10.0,443.34000000000003
-5.0,-10.0,10.0,443.31
0.0,-10.0,10.0,443.28000000000003
5.0,-10.0,10.0,443.20500000000004
10.0,-10.0,10.0,443.24
15.0,-10.0,10.0,443.26500000000004
20.0,-10.0,10.0,443.42
25.0,-10.0,10.0,443.725
30.0,-10.0,10.0,443.97
35.0,-10.0,10.0,444.335
40.0,-10.0,10.0,444.78
45.0,-10.0,10.0,445.28
-45.0,-5.0,10.0,444.85
-40.0,-5.0,10.0,444.38
-35.0,-5.0,10.0,444.12
-30.0,-5.0,10.0,443.90000000000003
-25.0,-5.0,10.0,443.725
-20.0,-5.0,10.0,443.67
-15.0,-5.0,10.0,443.52500000000003
-10.0,-5.0,10.0,443.44
-5.0,-5.0,10.0,443.19750000000005
0.0,-5.0,10.0,443.26500000000004
5.0,-5.0,10.0,443.295
10.0,-5.0,10.0,443.33500000000004
15.0,-5.0,10.0,443.45250000000004
20.0,-5.0,10.0,443.65000000000003
25.0,-5.0,10.0,443.8725
30.0,-5.0,10.0,444.215
35.0,-5.0,10.0,444.5175
40.0,-5.0,10.0,444.92
45.0,-5.0,10.0,445.42
-45.0,0.0,10.0,445.02
-40.0,0.0,10.0,444.85999999999996
-35.0,0.0,10.0,444.505
-30.0,0.0,10.0,444.09999999999997
-25.0,0.0,10.0,443.815
-20.0,0.0,10.0,443.59
-15.0,0.0,10.0,443.385
-10.0,0.0,10.0,443.27
-5.0,0.0,10.0,443.215
0.0,0.0,10.0,443.15000000000003
5.0,0.0,10.0,443.235
10.0,0.0,10.0,443.31
15.0,0.0,10.0,443.35
20.0,0.0,10.0,443.53999999999996
25.0,0.0,10.0,443.78
30.0,0.0,10.0,444.08
35.0,0.0,10.0,444.46
40.0,0.0,10.0,444.84
45.0,0.0,10.0,445.37
-45.0,5.0,10.0,445.025
-40.0,5.0,10.0,444.835
-35.0,5.0,10.0,444.3975
-30.0,5.0,10.0,444.03999999999996
-25.0,5.0,10.0,443.78999999999996
-20.0,5.0,10.0,443.54999999999995
-15.0,5.0,10.0,443.365
-10.0,5.0,10.0,443.12
-5.0,5.0,10.0,443.0675
0.0,5.0,10.0,443.11499999999995
5.0,5.0,10.0,443.13
10.0,5.0,10.0,443.25500000000005
15.0,5.0,10.0,443.34749999999997
20.0,5.0,10.0,443.53
25.0,5.0,10.0,443.825
30.0,5.0,10.0,444.15999999999997
35.0,5.0,10.0,444.45
40.0,5.0,10.0,444.87
45.0,5.0,10.0,445.34
-45.0,10.0,10.0,444.98
-40.0,10.0,10.0,444.62
-35.0,10.0,10.0,444.28
-30.0,10.0,10.0,443.92
-25.0,10.0,10.0,443.66499999999996
-20.0,10.0,10.0,443.44
-15.0,10.0,10.0,443.315
-10.0,10.0,10.0,443.17
-5.0,10.0,10.0,443.08
0.0,10.0,10.0,443.03999999999996
5.0,10.0,10.0,443.135
10.0,10.0,10.0,443.22999999999996
15.0,10.0,10.0,443.365
20.0,10.0,10.0,443.59
25.0,10.0,10.0,443.90999999999997
30.0,10.0,10.0,444.17
35.0,10.0,10.0,444.48
40.0,10.0,10.0,444.92
45.0,10.0,10.0,445.32
-45.0,15.0,10.0,444.84999999999997
-40.0,15.0,10.0,444.52
-35.0,15.0,10.0,444.2175
-30.0,15.0,10.0,443.84499999999997
-25.0,15.0,10.0,443.5775
-20.0,15.0,10.0,443.31
-15.0,15.0,10.0,443.1575
-10.0,15.0,10.0,443.095
-5.0,15.0,10.0,442.9875
0.0,15.0,10.0,443.09
5.0,15.0,10.0,443.1775
10.0,15.0,10.0,443.295
15.0,15.0,10.0,443.43
20.0,15.0,10.0,443.565
25.0,15.0,10.0,443.84000000000003
30.0,15.0,10.0,444.145
35.0,15.0,10.0,444.525
40.0,15.0,10.0,444.96500000000003
45.0,15.0,10.0,445.435
-40.0,20.0,10.0,444.35999999999996
-35.0,20.0,10.0,444.015
-30.0,20.0,10.0,443.65
-25.0,20.0,10.0,443.43
-20.0,20.0,10.0,443.23
-15.0,20.0,10.0,443.1
-10.0,20.0,10.0,443.08000000000004
-5.0,20.0,10.0,442.985
0.0,20.0,10.0,443.08
5.0,20.0,10.0,443.16
10.0,20.0,10.0,443.33000000000004
15.0,20.0,10.0,443.42499999999995
20.0,20.0,10.0,443.68
25.0,20.0,10.0,443.92
30.0,20.0,10.0,444.20000000000005
35.0,20.0,10.0,444.59000000000003
40.0,20.0,10.0,444.94
-40.0,25.0,10.0,443.66999999999996
-35.0,25.0,10.0,443.76
-30.0,25.0,10.0,443.49
-25.0,25.0,10.0,443.3025
-20.0,25.0,10.0,443.165
-15.0,25.0,10.0,443.07
-10.0,25.0,10.0,442.995
-5.0,25.0,10.0,442.995
0.0,25.0,10.0,443.07500000000005
5.0,25.0,10.0,443.2
10.0,25.0,10.0,443.355
15.0,25.0,10.0,443.635
20.0,25.0,10.0,443.735
25.0,25.0,10.0,444.0075
30.0,25.0,10.0,444.3
35.0,25.0,10.0,444.5866666666667
40.0,25.0,10.0,444.90000000000003
-35.0,30.0,10.0,443.28000000000003
-30.0,30.0,10.0,443.24
-25.0,30.0,10.0,443.09499999999997
-20.0,30.0,10.0,443.07
-15.0,30.0,10.0,442.99
-10.0,30.0,10.0,443.02
-5.0,30.0,10.0,443.11499999999995
0.0,30.0,10.0,443.28999999999996
5.0,30.0,10.0,443.40000000000003
10.0,30.0,10.0,443.62
15.0,30.0,10.0,443.865
20.0,30.0,10.0,444.07
25.0,30.0,10.0,444.34499999999997
30.0,30.0,10.0,444.54
35.0,30.0,10.0,444.72
-30.0,35.0,10.0,442.99
-25.0,35.0,10.0,442.9533333333333
-20.0,35.0,10.0,442.745
-15.0,35.0,10.0,442.795
-10.0,35.0,10.0,442.90500000000003
-5.0,35.0,10.0,443.015
0.0,35.0,10.0,443.305
5.0,35.0,10.0,443.475
10.0,35.0,10.0,443.695
15.0,35.0,10.0,443.93
20.0,35.0,10.0,444.205
25.0,35.0,10.0,444.43666666666667
30.0,35.0,10.0,444.62
-25.0,40.0,10.0,442.49
-20.0,40.0,10.0,442.44
-15.0,40.0,10.0,442.34999999999997
-10.0,40.0,10.0,442.58
-5.0,40.0,10.0,442.905
0.0,40.0,10.0,443.23999999999995
5.0,40.0,10.0,443.60999999999996
10.0,40.0,10.0,443.92999999999995
15.0,40.0,10.0,444.175
20.0,40.0,10.0,444.48
25.0,40.0,10.0,444.76000000000005
-15.0,45.0,10.0,442.05
-10.0,45.0,10.0,442.44
-5.0,45.0,10.0,442.965
0.0,45.0,10.0,443.53999999999996
5.0,45.0,10.0,443.94
10.0,45.0,10.0,444.22999999999996
15.0,45.0,10.0,444.51500000000004
-15.0,-45.0,15.0,442.4225
-10.0,-45.0,15.0,443.0
-5.0,-45.0,15.0,443.76
0.0,-45.0,15.0,444.29
5.0,-45.0,15.0,444.6925
10.0,-45.0,15.0,444.755
15.0,-45.0,15.0,444.8675
-25.0,-40.0,15.0,442.455
-20.0,-40.0,15.0,442.495
-15.0,-40.0,15.0,442.6525
-10.0,-40.0,15.0,442.99
-5.0,-40.0,15.0,443.39
0.0,-40.0,15.0,443.78000000000003
5.0,-40.0,15.0,444.02250000000004
10.0,-40.0,15.0,444.26500000000004
15.0,-40.0,15.0,444.44750000000005
20.0,-40.0,15.0,444.61
25.0,-40.0,15.0,444.70000000000005
-30.0,-35.0,15.0,443.07
-25.0,-35.0,15.0,442.94
-20.0,-35.0,15.0,442.9
-15.0,-35.0,15.0,442.97
-10.0,-35.0,15.0,443.11
-5.0,-35.0,15.0,443.28125
0.0,-35.0,15.0,443.5125
5.0,-35.0,15.0,443.74125
10.0,-35.0,15.0,443.90000000000003
15.0,-35.0,15.0,444.02750000000003
20.0,-35.0,15.0,444.235
25.0,-35.0,15.0,444.3366666666667
30.0,-35.0,15.0,444.40000000000003
-35.0,-30.0,15.0,443.58
-30.0,-30.0,15.0,443.36
-25.0,-30.0,15.0,443.2075
-20.0,-30.0,15.0,443.09499999999997
-15.0,-30.0,15.0,443.0475
-10.0,-30.0,15.0,443.04
-5.0,-30.0,15.0,443.1025
0.0,-30.0,15.0,443.255
5.0,-30.0,15.0,443.4
10.0,-30.0,15.0,443.515
15.0,-30.0,15.0,443.6275
20.0,-30.0,15.0,443.76
25.0,-30.0,15.0,443.95
30.0,-30.0,15.0,444.08
35.0,-30.0,15.0,444.34000000000003
-40.0,-25.0,15.0,444.115
-35.0,-25.0,15.0,443.83
-30.0,-25.0,15.0,443.5725
-25.0,-25.0,15.0,443.3275
-20.0,-25.0,15.0,443.2025
-15.0,-25.0,15.0,443.05125
-10.0,-25.0,15.0,443.04999999999995
-5.0,-25.0,15.0,443.0725
0.0,-25.0,15.0,443.09499999999997
5.0,-25.0,15.0,443.32625
10.0,-25.0,15.0,443.29749999999996
15.0,-25.0,15.0,443.55125
20.0,-25.0,15.0,443.735
25.0,-25.0,15.0,443.94875
30.0,-25.0,15.0,444.0725
35.0,-25.0,15.0,444.2916666666667
40.0,-25.0,15.0,444.62
-40.0,-20.0,15.0,444.34499999999997
-35.0,-20.0,15.0,444.09999999999997
-30.0,-20.0,15.0,443.825
-25.0,-20.0,15.0,443.55749999999995
-20.0,-20.0,15.0,443.38
-15.0,-20.0,15.0,443.255
-10.0,-20.0,15.0,443.12
-5.0,-20.0,15.0,443.1025
0.0,-20.0,15.0,443.125
5.0,-20.0,15.0,443.1425
10.0,-20.0,15.0,443.25
15.0,-20.0,15.0,443.415
20.0,-20.0,15.0,443.71
25.0,-20.0,15.0,443.8975
30.0,-20.0,15.0,444.14500000000004
35.0,-20.0,15.0,444.44750000000005
40.0,-20.0,15.0,444.73
-45.0,-15.0,15.0,445.175
-40.0,-15.0,15.0,444.755
-35.0,-15.0,15.0,444.365
-30.0,-15.0,15.0,444.055
-25.0,-15.0,15.0,443.82874999999996
-20.0,-15.0,15.0,443.5625
-15.0,-15.0,15.0,443.29125
-10.0,-15.0,15.0,443.26
-5.0,-15.0,15.0,443.14874999999995
0.0,-15.0,15.0,443.0975
5.0,-15.0,15.0,443.17875
10.0,-15.0,15.0,443.18
15.0,-15.0,15.0,443.34499999999997
20.0,-15.0,15.0,443.45
25.0,-15.0,15.0,443.7275
30.0,-15.0,15.0,443.955
35.0,-15.0,15.0,444.25
40.0,-15.0,15.0,444.665
45.0,-15.0,15.0,445.095
-45.0,-10.0,15.0,445.245
-40.0,-10.0,15.0,444.76500000000004
-35.0,-10.0,15.0,444.34000000000003
-30.0,-10.0,15.0,444.02500000000003
-25.0,-10.0,15.0,443.64
-20.0,-10.0,15.0,443.505
-15.0,-10.0,15.0,443.2375
-10.0,-10.0,15.0,443.12
