X,Y,Z,Mag,Bx,By,Bz
135.0,102.75,213.0,0.0456639031571264,-0.0453757855987549,0.00492657258605957,0.00139964831066132
75.0,107.75,213.0,0.0456819932099367,-0.0454112145843506,0.00481151948165894,0.00123100523328781
80.0,107.75,213.0,0.045683700977788,-0.0454122301177979,0.00481478841972351,0.00124406721258163
85.0,107.75,213.0,0.0456859892943665,-0.0454139227142334,0.00481578024101257,0.00126233996248245
90.0,107.75,213.0,0.0456879803309717,-0.0454155192718506,0.00481401078033447,0.00128353270244598
95.0,107.75,213.0,0.0456890074499409,-0.0454161324615479,0.00481201702308655,0.00130568226051331
100.0,107.75,213.0,0.0456883284220119,-0.0454146478881836,0.00481536978912354,0.00132110748386383
105.0,107.75,213.0,0.0456865920260269,-0.0454112828826904,0.00482528466033936,0.001340412566185
110.0,107.75,213.0,0.0456830051985365,-0.045405498550415,0.0048419576625824,0.0013539244260788
115.0,107.75,213.0,0.0456791323844,-0.0453987603607178,0.00486518739509583,0.001365886054039
120.0,107.75,213.0,0.045673901920747,-0.0453908167266846,0.00488678996086121,0.00137780892324448
125.0,107.75,213.0,0.0456692633033124,-0.0453838115081787,0.00490639751052856,0.00138510906648636
130.0,107.75,213.0,0.0456642820826445,-0.0453765879821777,0.00492568886184692,0.00138906819677353
135.0,107.75,213.0,0.0456603138294484,-0.0453709996490479,0.00494025215148926,0.0013894454035759
80.0,112.75,213.0,0.045680505280839,-0.045410698348999,0.00479959791755676,0.0012413291258812
85.0,112.75,213.0,0.0456774056523,-0.0454067501678467,0.00480251420402527,0.00126027125644684
90.0,112.75,213.0,0.0456752599173618,-0.0454038969421387,0.00480359428024292,0.00128101248121262
95.0,112.75,213.0,0.0456739133749447,-0.0454019475402832,0.00480366175842285,0.00130167439937592
100.0,112.75,213.0,0.0456716929980657,-0.0453985464477539,0.00481043538665771,0.00131728247976303
105.0,112.75,213.0,0.0456688822377985,-0.0453937747192383,0.00482391461753845,0.00133486679172516
110.0,112.75,213.0,0.0456655481232481,-0.0453880736846924,0.00484266324615478,0.00134672390413284
115.0,112.75,213.0,0.0456625904379227,-0.0453818828582764,0.00486966708374023,0.00135765099811554
120.0,112.75,213.0,0.0456586939730591,-0.045375094543457,0.0048935125885,0.00136772257566452
125.0,112.75,213.0,0.045656864349335,-0.0453707907714844,0.00491440434646606,0.00137449514484405
130.0,112.75,213.0,0.0456556099038535,-0.0453671685638428,0.00493517772483826,0.00137795247268677
90.0,117.75,213.0,0.0456607628584,-0.0453908440551758,0.0047908019886,0.00127465959215164
95.0,117.75,213.0,0.0456558527786828,-0.0453846701049805,0.00479642414665222,0.00129727707767487
100.0,117.75,213.0,0.045651446987685,-0.0453788541259766,0.00480547021484375,0.00131212282085419
105.0,117.75,213.0,0.0456481496823506,-0.0453733749389648,0.00482158407211304,0.00132768336057663
110.0,117.75,213.0,0.0456453449896383,-0.0453679708251953,0.00484265586853027,0.0013391887717247
115.0,117.75,213.0,0.0456432864572836,-0.0453624407501221,0.00487236674308777,0.00134855853939056
120.0,117.75,213.0,0.0456422286582662,-0.0453583563842773,0.0048979515953,0.00135742888593674
105.0,122.75,213.0,0.0456258923230262,-0.0453516459197998,0.00481853616523743,0.0013160440196991
90.0,42.75,218.0,0.0456316922113331,-0.0453519342803955,0.00484155738067627,0.0014187012462616
95.0,42.75,218.0,0.0456338574174532,-0.0453565888214111,0.00481450420188904,0.00143155250406265
100.0,42.75,218.0,0.0456359413729,-0.0453610332641602,0.00479016604423523,0.00143878958415985
105.0,42.75,218.0,0.0456381270819859,-0.0453648276062,0.00477224580764771,0.00144800889587402
110.0,42.75,218.0,0.0456383248783733,-0.0453660037841797,0.00476062893867493,0.00145561343288422
115.0,42.75,218.0,0.0456356514693834,-0.0453633602142334,0.00475738698768616,0.00146475395822525
120.0,42.75,218.0,0.0456311053442204,-0.0453587348327637,0.00475294953155518,0.00148068229436874
80.0,47.75,218.0,0.045634741432292,-0.0453517446136475,0.00488153242683411,0.0013854700489
85.0,47.75,218.0,0.0456396097641357,-0.0453573616027832,0.00487190261077881,0.00139581259775162
90.0,47.75,218.0,0.0456439066325897,-0.0453636072845459,0.00485073749923706,0.00140701546955109
95.0,47.75,218.0,0.0456475647813568,-0.0453697824554443,0.00482395357894897,0.00141861985111237
100.0,47.75,218.0,0.0456504416718998,-0.0453749615631104,0.00480065365028381,0.00142457450342178
105.0,47.75,218.0,0.0456515248306108,-0.0453776433563232,0.00478259616279602,0.00143456499671936
110.0,47.75,218.0,0.045651222199694,-0.0453784377593994,0.00477000479125977,0.00144171048879623
115.0,47.75,218.0,0.0456481325138996,-0.045375379196167,0.00476684765815735,0.00145056134462357
120.0,47.75,218.0,0.0456425603676179,-0.045369866333,0.0047620536499,0.00146334919691086
125.0,47.75,218.0,0.0456357234605,-0.045362989944458,0.00475634300041199,0.00148175582504272
130.0,47.75,218.0,0.0456281780369799,-0.0453546441497803,0.00475575514221191,0.00150654507017136
75.0,52.75,218.0,0.0456255449628615,-0.0453430704345703,0.00487937482261658,0.0013740516963
80.0,52.75,218.0,0.0456374523045407,-0.0453544650115967,0.00488383764266968,0.00137756533098221
85.0,52.75,218.0,0.0456469594379376,-0.0453649597015381,0.00487339705848694,0.00138395748376846
90.0,52.75,218.0,0.0456542889603627,-0.0453740875701904,0.00485436193656921,0.00139335847425461
95.0,52.75,218.0,0.0456600015867229,-0.0453820721130371,0.00482977591514588,0.00140589481687546
100.0,52.75,218.0,0.0456634514425735,-0.0453878100128174,0.00480674963569641,0.00141161532592773
105.0,52.75,218.0,0.0456649718892,-0.0453907225952148,0.0047904289875,0.001422585688591
110.0,52.75,218.0,0.0456639466581596,-0.0453906854705811,0.00477849448204041,0.00143097428178787
115.0,52.75,218.0,0.0456600854780252,-0.0453869088439941,0.00477498167419434,0.0014392572593689
120.0,52.75,218.0,0.0456547104752835,-0.0453815845794678,0.00477086250686645,0.00145025534963608
125.0,52.75,218.0,0.0456466933030445,-0.0453735365447998,0.00476626440238953,0.00146475751113892
130.0,52.75,218.0,0.0456382541277121,-0.045364456604,0.00476632126808166,0.001482733428
135.0,52.75,218.0,0.0456292624195947,-0.0453547937316895,0.00476591676902771,0.00150276806688309
70.0,57.75,218.0,0.0456045913661725,-0.0453236083374,0.0048669581089,0.00136455110549927
75.0,57.75,218.0,0.0456243810761199,-0.045342135345459,0.00488026909255981,0.00136304236078262
80.0,57.75,218.0,0.0456401235402875,-0.0453577183380127,0.00488249585914612,0.00136363416194916
85.0,57.75,218.0,0.0456533017405289,-0.045371789932251,0.00487331683349609,0.00136946018409729
90.0,57.75,218.0,0.0456632153094366,-0.0453834184875488,0.00485517269897461,0.0013790782585144
95.0,57.75,218.0,0.0456703385391538,-0.0453926288452148,0.0048321773109436,0.00139252692508698
100.0,57.75,218.0,0.045674741472,-0.0453991283874512,0.00481084523391724,0.0013988989706
105.0,57.75,218.0,0.0456763342974663,-0.045401899887085,0.00479611034965515,0.00141149814414978
110.0,57.75,218.0,0.0456750186445582,-0.0454014507293701,0.00478541415596008,0.00141965179014206
115.0,57.75,218.0,0.0456716737301312,-0.0453981396331787,0.00478244764328003,0.00142789834976196
120.0,57.75,218.0,0.0456651435079,-0.0453915146942139,0.00477976341819763,0.00143860593223572
125.0,57.75,218.0,0.0456571060808457,-0.0453833413085938,0.00477681528663635,0.00145110408401489
130.0,57.75,218.0,0.0456471364263537,-0.045372867477417,0.00477691791915893,0.00146458731269836
135.0,57.75,218.0,0.0456368122166492,-0.0453619892272949,0.00477759952163696,0.00147753357028961
140.0,57.75,218.0,0.0456283030337362,-0.045352444732666,0.00477994392776489,0.00149997685194016
70.0,62.75,218.0,0.0456019743119,-0.0453212861480713,0.00486790281867981,0.00135077946996689
75.0,62.75,218.0,0.0456252766384375,-0.0453437350006104,0.00487785066795349,0.00134838325023651
80.0,62.75,218.0,0.0456442394106714,-0.0453626137847901,0.00487957687187195,0.00134892236328125
85.0,62.75,218.0,0.0456597058614361,-0.0453789765777588,0.00487043497085571,0.00135502298974991
90.0,62.75,218.0,0.0456715446037856,-0.0453924551849365,0.004852927248,0.00136531897544861
95.0,62.75,218.0,0.0456795425476215,-0.0454023301086426,0.00483168508911133,0.00137979971933365
100.0,62.75,218.0,0.0456849430710135,-0.0454095914764404,0.00481235362815857,0.00138718344211578
105.0,62.75,218.0,0.0456861970384416,-0.0454118702850342,0.00479883704948425,0.00140064271783829
110.0,62.75,218.0,0.0456854679339211,-0.0454117576599121,0.00479031652069092,0.00140965038585663
115.0,62.75,218.0,0.045681226904991,-0.0454072294006348,0.00479015290641785,0.0014186066532135
120.0,62.75,218.0,0.0456747820691139,-0.0454006678771973,0.0047879610691,0.00142846146821976
125.0,62.75,218.0,0.0456656347814566,-0.0453912540740967,0.00478653063583374,0.00143992293071747
130.0,62.75,218.0,0.0456551263213484,-0.0453801620788574,0.004788322546,0.00145031593465805
135.0,62.75,218.0,0.0456432335618606,-0.0453678302612305,0.0047895895996,0.00145759350919724
140.0,62.75,218.0,0.0456323587276507,-0.0453559893951416,0.00479302203559875,0.00147422142267227
65.0,67.75,218.0,0.0455756760633903,-0.0452960552368164,0.00485714588928223,0.00134824420213699
70.0,67.75,218.0,0.0456038600593105,-0.0453237113037109,0.00486654696273804,0.0013378963437
75.0,67.75,218.0,0.0456286019116357,-0.0453479812011719,0.00487322051811218,0.0013347790718
80.0,67.75,218.0,0.0456490295571,-0.0453684707183838,0.00487350830459595,0.001335919528
85.0,67.75,218.0,0.0456653942554994,-0.0453857846374512,0.00486388370513916,0.00134217012929916
90.0,67.75,218.0,0.0456782029261557,-0.0454000742797852,0.00484758360481262,0.00135366581821442
95.0,67.75,218.0,0.0456869341351781,-0.0454104046478272,0.00482873603439331,0.00136909046554565
100.0,67.75,218.0,0.0456920879128686,-0.0454172720031738,0.004810413230896,0.00137776129102707
105.0,67.75,218.0,0.0456947645335633,-0.0454207313690186,0.00479922603225708,0.00139143708896637
110.0,67.75,218.0,0.0456937306180664,-0.0454201392059326,0.00479219150543213,0.00140102565479279
115.0,67.75,218.0,0.045689610551616,-0.0454155544128418,0.00479372262763977,0.00141001883029938
120.0,67.75,218.0,0.0456827115220434,-0.0454083020172119,0.0047938211975,0.00141968948936462
125.0,67.75,218.0,0.0456731480571,-0.0453982756195,0.00479444401168823,0.00143050020647049
130.0,67.75,218.0,0.045661841455016,-0.0453863607788,0.00479721394538879,0.00143831800413132
135.0,67.75,218.0,0.0456486248713752,-0.0453727307281494,0.00479916165351868,0.00144232671117783
140.0,67.75,218.0,0.0456350131974227,-0.045358232131958,0.00480306134033203,0.00145458212327957
145.0,67.75,218.0,0.0456241226619183,-0.0453467711486816,0.0048041012802124,0.00146680808162689
65.0,72.75,218.0,0.0455800097860438,-0.045300748703,0.00485806645584106,0.00133366013431549
70.0,72.75,218.0,0.0456079669772122,-0.0453286047058105,0.0048633736782,0.0013235723195
75.0,72.75,218.0,0.0456328480699699,-0.04535319480896,0.00486805185508728,0.00132159552574158
80.0,72.75,218.0,0.0456542697632991,-0.0453746896972656,0.0048679053421,0.00132415258836746
85.0,72.75,218.0,0.0456712139502123,-0.0453924250488281,0.00485946787261963,0.0013315794634819
90.0,72.75,218.0,0.0456841712801457,-0.0454067343902588,0.00484401753616333,0.0013444224319458
95.0,72.75,218.0,0.0456931864899227,-0.04541727784729,0.00482573998641968,0.0013602933979
100.0,72.75,218.0,0.0456985258833476,-0.0454240076751709,0.0048103456993103,0.0013694410867691
105.0,72.75,218.0,0.0457005965175154,-0.0454266834869385,0.00480041603279114,0.00138454156541824
110.0,72.75,218.0,0.0456995568946791,-0.0454257699279785,0.00479663294601441,0.00139328360414505
115.0,72.75,218.0,0.0456951084122541,-0.0454205415802,0.00480084088516235,0.00140330401706696
120.0,72.75,218.0,0.0456883383332366,-0.0454133315734863,0.0048020340385437,0.00141210627841949
125.0,72.75,218.0,0.0456788278038556,-0.0454032206573486,0.00480429858779907,0.00142182226514816
130.0,72.75,218.0,0.0456669743146872,-0.045390581741333,0.00480883042526245,0.0014292593126297
135.0,72.75,218.0,0.0456533355892,-0.04537654347229,0.00481143607521057,0.00143053690004349
140.0,72.75,218.0,0.0456379780971797,-0.0453603713684,0.00481551853752136,0.00143963027667999
145.0,72.75,218.0,0.0456229763878,-0.0453451365509,0.0048148436794281,0.00144632154273987
65.0,77.75,218.0,0.0455888587570758,-0.0453102246551514,0.00485689824295044,0.00131837928152084
70.0,77.75,218.0,0.0456152101423894,-0.0453367493743897,0.00485928273963928,0.00130916910839081
75.0,77.75,218.0,0.045639029222765,-0.0453603919067383,0.00486235599708557,0.00130894179439545
80.0,77.75,218.0,0.0456591679282961,-0.0453806007995606,0.00486183645248413,0.00131271980428696
85.0,77.75,218.0,0.0456755916018137,-0.0453977265930176,0.0048538840332,0.00132132439374924
90.0,77.75,218.0,0.0456880455332341,-0.0454113066101,0.00484018775749207,0.00133540970563889
95.0,77.75,218.0,0.0456969989577357,-0.04542160496521,0.00482368433952332,0.00135114230203629
100.0,77.75,218.0,0.045702147520651,-0.045427950378418,0.00480977468299866,0.00136149914216995
105.0,77.75,218.0,0.0457042551836414,-0.0454303680725,0.00480271041488647,0.00137643429136276
110.0,77.75,218.0,0.045703060225,-0.0454289464263916,0.00480218363761902,0.00138548649549484
115.0,77.75,218.0,0.045698693349966,-0.0454237947235107,0.00480649112319946,0.00139538162994385
120.0,77.75,218.0,0.0456921398731462,-0.0454163683929444,0.00481173250198364,0.00140440681886673
125.0,77.75,218.0,0.0456828202139,-0.0454062331695557,0.00481639192008972,0.00141294759988785
130.0,77.75,218.0,0.0456708503208571,-0.0453933607025146,0.00482244450759888,0.0014189440202713
135.0,77.75,218.0,0.045657133881219,-0.0453791940765381,0.00482593964576721,0.00141877614402771
140.0,77.75,218.0,0.0456411770511863,-0.0453625141296387,0.0048297804203,0.00142568423843384
145.0,77.75,218.0,0.0456247202430708,-0.0453461697845459,0.0048268514919281,0.00142880642652512
65.0,82.75,218.0,0.0456010311907899,-0.0453229054107666,0.00485671705627441,0.0013040668025
70.0,82.75,218.0,0.0456236309766385,-0.0453458396606445,0.00485698628807068,0.00129623036575317
75.0,82.75,218.0,0.0456450095653854,-0.0453669589996338,0.0048600249671936,0.00129849399995804
80.0,82.75,218.0,0.0456633880278554,-0.0453854019165,0.00485927879142761,0.00130296150636673
85.0,82.75,218.0,0.0456790695368442,-0.0454016246032715,0.00485233427619934,0.00131328946065903
90.0,82.75,218.0,0.0456902985661761,-0.0454138142242432,0.00484018008613586,0.00132722168684006
95.0,82.75,218.0,0.0456984569764714,-0.0454230462799,0.00482604413223267,0.00134355302
100.0,82.75,218.0,0.0457032114061897,-0.0454288007507324,0.00481373414421082,0.00135482795143127
105.0,82.75,218.0,0.0457044438873121,-0.0454300920410156,0.0048090409526825,0.00136969095373154
110.0,82.75,218.0,0.0457034342407781,-0.0454285124511719,0.00481181855201721,0.0013786080288887
115.0,82.75,218.0,0.0456992773189529,-0.0454233368530273,0.0048183309879303,0.00138856152248383
120.0,82.75,218.0,0.045692600779835,-0.0454156034240723,0.00482549383354187,0.00139690404653549
125.0,82.75,218.0,0.0456838766730859,-0.0454057459411621,0.00483346622848511,0.00140443142461777
130.0,82.75,218.0,0.0456725056771522,-0.045393359161377,0.00484096668624878,0.0014091701169
135.0,82.75,218.0,0.0456595019907263,-0.0453798657836914,0.00484510467147827,0.00140814211559296
140.0,82.75,218.0,0.0456444804441288,-0.0453640989990234,0.00484967363166809,0.00141342940664291
145.0,82.75,218.0,0.0456298538382311,-0.0453499060211182,0.00484473842048645,0.0014135398159
65.0,87.75,218.0,0.0456146423476755,-0.0453373899536133,0.00485301602935791,0.00129031163644791
70.0,87.75,218.0,0.0456323581961414,-0.0453553557128906,0.00485304811477661,0.00128520297765732
75.0,87.75,218.0,0.0456508645360531,-0.0453736287536621,0.00485541353607178,0.00128848981666565
80.0,87.75,218.0,0.0456670967871244,-0.0453897637176514,0.0048556355133,0.00129455875968933
85.0,87.75,218.0,0.0456804159692196,-0.0454034485778809,0.0048499766292572,0.00130575152778625
90.0,87.75,218.0,0.0456905006304699,-0.0454143175048828,0.0048393401298523,0.00132000020313263
95.0,87.75,218.0,0.0456976627465776,-0.0454222701568604,0.00482737532997131,0.0013379842004776
100.0,87.75,218.0,0.0457018847809649,-0.045427143737793,0.00481846673583984,0.00134880045747757
105.0,87.75,218.0,0.0457034127792182,-0.0454285123748779,0.00481585061836243,0.00136373967266083
110.0,87.75,218.0,0.0457016181657777,-0.0454259023742676,0.00482069333267212,0.00137339442491531
115.0,87.75,218.0,0.0456981495376267,-0.0454210949249268,0.0048306782093,0.00138186649942398
120.0,87.75,218.0,0.0456913081001817,-0.0454128762969971,0.00484062405204773,0.00139092096328735
125.0,87.75,218.0,0.0456833983502711,-0.0454036698150635,0.00485033010673523,0.0013978376193
130.0,87.75,218.0,0.0456727848126,-0.0453917923736572,0.00486044153976441,0.00140162965297699
135.0,87.75,218.0,0.0456611151951578,-0.0453793843383789,0.00486709055328369,0.00140012409496307
140.0,87.75,218.0,0.0456486552611285,-0.0453662544403,0.00487176662635803,0.00140305920934677
145.0,87.75,218.0,0.0456367951060278,-0.0453549029083252,0.00486679863929749,0.00140147091674805
65.0,92.75,218.0,0.045627760000432,-0.0453518644104,0.00484466124534607,0.00127676723623276
70.0,92.75,218.0,0.0456412186108768,-0.045365444458,0.00484497301864624,0.00127417497301102
75.0,92.75,218.0,0.0456557961216152,-0.0453796969909668,0.0048474930706,0.00127930896854401
80.0,92.75,218.0,0.0456696519522335,-0.0453933011474609,0.0048486942749,0.00128665620994568
85.0,92.75,218.0,0.0456801733214454,-0.0454038672332764,0.00484556258201599,0.00129907590389252
90.0,92.75,218.0,0.0456889996662,-0.045413305267334,0.0048364125919342,0.00131358609724045
95.0,92.75,218.0,0.0456947505644836,-0.0454195951538,0.00482669083976746,0.00133178855371475
100.0,92.75,218.0,0.0456980260337674,-0.0454232336578369,0.00482040007209778,0.001342821877
105.0,92.75,218.0,0.0456985625007409,-0.0454232888031,0.00482085254859924,0.0013575086183548
110.0,92.75,218.0,0.0456969535031296,-0.0454205804901123,0.00482828574943542,0.00136751019382477
115.0,92.75,218.0,0.0456934371799583,-0.0454154372253418,0.00484102808761597,0.00137575797462463
120.0,92.75,218.0,0.0456878304697666,-0.0454082208862305,0.00485332823181152,0.0013843894162178
125.0,92.75,218.0,0.0456801857091781,-0.0453988845214844,0.00486702478981018,0.00139022312068939
130.0,92.75,218.0,0.045671411282341,-0.0453887492523193,0.00487829748344421,0.00139336409235001
135.0,92.75,218.0,0.0456612670447,-0.0453775723571777,0.00488784238624573,0.00139148550271988
140.0,92.75,218.0,0.0456507431865793,-0.0453663490447998,0.00489328746032715,0.00139300598096848
145.0,92.75,218.0,0.0456421437283633,-0.045358104598999,0.00489010098266602,0.00139087874603271
65.0,97.75,218.0,0.045639755977,-0.0453655348815918,0.00483334766197205,0.00126266421747208
70.0,97.75,218.0,0.0456492977752352,-0.0453751105804443,0.00483331269264221,0.00126365169239044
75.0,97.75,218.0,0.0456599951815144,-0.0453853031463623,0.00483671276283264,0.00127107353782654
80.0,97.75,218.0,0.045670063257445,-0.0453949825744629,0.00483875590705872,0.00127932649278641
85.0,97.75,218.0,0.0456781525780553,-0.0454029769744873,0.00483659799003601,0.00129252647209168
90.0,97.75,218.0,0.0456846531033746,-0.0454097204589844,0.00483051206207275,0.00130804060745239
95.0,97.75,218.0,0.0456888211900338,-0.0454142346496582,0.00482261901283264,0.0013259030046463
100.0,97.75,218.0,0.0456913291119373,-0.0454168175811768,0.00481897821998596,0.00133704365253449
105.0,97.75,218.0,0.0456914142577317,-0.0454160514373779,0.0048228691368103,0.001351866117
110.0,97.75,218.0,0.0456895374712697,-0.045412747756958,0.00483341220283508,0.00136172757148743
115.0,97.75,218.0,0.0456860321652365,-0.0454073321685791,0.00484885029792786,0.00136980696582794
120.0,97.75,218.0,0.0456809732512,-0.0454003080749512,0.00486460699081421,0.00137802129936218
125.0,97.75,218.0,0.045674724953243,-0.0453921593780518,0.00488043696403503,0.00138336603689194
130.0,97.75,218.0,0.0456675410708147,-0.0453833519287109,0.00489437118148804,0.00138593142223358
135.0,97.75,218.0,0.0456596858996791,-0.0453742265014648,0.00490627412796021,0.00138382080936432
140.0,97.75,218.0,0.0456521296549164,-0.0453658440093994,0.00491301844978333,0.00138542017316818
145.0,97.75,218.0,0.0456469219089205,-0.0453608670196533,0.00491135185432434,0.0013826951751709
70.0,102.75,218.0,0.0456576627552178,-0.0453852281494141,0.0048204432849884,0.0012516231985
75.0,102.75,218.0,0.0456630103874455,-0.0453899012145996,0.00482420618438721,0.0012627034740448
80.0,102.75,218.0,0.0456688714468509,-0.0453952546997,0.0048267446804,0.00127248016405106
85.0,102.75,218.0,0.045674055780696,-0.0454000285644531,0.00482714689254761,0.00128663541173935
90.0,102.75,218.0,0.0456778757177163,-0.0454039020385742,0.00482269127845764,0.00130217456102371
95.0,102.75,218.0,0.045680368435496,-0.0454063812866211,0.0048179898891449,0.00132044397258759
100.0,102.75,218.0,0.0456816131087292,-0.0454073907775879,0.00481710559463501,0.00133196571922302
105.0,102.75,218.0,0.0456807917826519,-0.0454053760375977,0.00482433677482605,0.00134623157644272
110.0,102.75,218.0,0.0456786481134188,-0.0454014309844971,0.00483839875411987,0.00135604407215118
115.0,102.75,218.0,0.0456753270399383,-0.0453959742736816,0.00485623104286194,0.00136309941196442
120.0,102.75,218.0,0.0456715530250983,-0.0453899026031494,0.00487518998336792,0.00137113822317123
125.0,102.75,218.0,0.045666649648371,-0.0453827084503174,0.00489462671852112,0.0013766964468956
130.0,102.75,218.0,0.0456615724389755,-0.0453758344268799,0.00491036982917786,0.00137880956077576
135.0,102.75,218.0,0.0456565358865428,-0.0453692111206,0.00492476058197021,0.00137865320634842
140.0,102.75,218.0,0.045652578774084,-0.045364387008667,0.0049324331703186,0.00137892823314667
70.0,107.75,218.0,0.0456657634385,-0.0453953987579346,0.00480459597206116,0.00123918504476547
75.0,107.75,218.0,0.0456654794515,-0.0453942907714844,0.00480855353927612,0.00125387070703506
80.0,107.75,218.0,0.0456660062987426,-0.0453940276794434,0.00481278104019165,0.0012663020863533
85.0,107.75,218.0,0.0456677162654346,-0.0453951197052,0.00481471844673157,0.00128136728906631
90.0,107.75,218.0,0.0456682508923426,-0.0453953709716797,0.00481298866844177,0.00129791139411926
95.0,107.75,218.0,0.0456686637721594,-0.045395475708,0.00481100891113281,0.00131598983097076
100.0,107.75,218.0,0.0456683906898772,-0.0453946611938477,0.0048130537014,0.00132708604335785
105.0,107.75,218.0,0.0456669368526208,-0.04539169581604,0.00482328904342651,0.00134125137424469
110.0,107.75,218.0,0.0456643339875207,-0.0453869442901611,0.0048409207344,0.00134987887191772
115.0,107.75,218.0,0.0456619761372788,-0.0453820667419434,0.00486209123039246,0.00135799552965164
120.0,107.75,218.0,0.0456589012115788,-0.0453763636474609,0.00488408606719971,0.00136623031377792
125.0,107.75,218.0,0.0456558958188529,-0.0453709376678467,0.0049050206604,0.00137098887062073
130.0,107.75,218.0,0.0456534815238743,-0.045366350692749,0.00492421932029724,0.0013735589389801
135.0,107.75,218.0,0.0456519853548148,-0.0453630282897949,0.00494040078353882,0.00137545313024521
140.0,107.75,218.0,0.0456526229117941,-0.0453626473693848,0.00494923344612122,0.00137742174482346
75.0,112.75,218.0,0.0456660580785696,-0.0453971201934814,0.00479054578971863,0.00124137408161163
80.0,112.75,218.0,0.0456615270053492,-0.0453914025878906,0.00479734367179871,0.00125742326164246
85.0,112.75,218.0,0.0456585838248479,-0.0453875281677246,0.00480136694526672,0.00127492712402344
90.0,112.75,218.0,0.0456559113727564,-0.0453841968231201,0.00480266255378723,0.0012928087220192
95.0,112.75,218.0,0.045653983698029,-0.045381710067749,0.00480309804725647,0.00131029308748245
100.0,112.75,218.0,0.045651897856599,-0.0453786851043701,0.00480870191574097,0.00132177985811234
105.0,112.75,218.0,0.0456500852544652,-0.0453750898895264,0.00482158485031128,0.0013355975399
110.0,112.75,218.0,0.0456476408420189,-0.0453701806945801,0.0048422140750885,0.00134416555309296
115.0,112.75,218.0,0.0456454043254654,-0.0453650955200195,0.00486642416954041,0.00135239058589935
120.0,112.75,218.0,0.0456437168504848,-0.0453605784606934,0.00489049224281311,0.00136010854768753
125.0,112.75,218.0,0.045642867141666,-0.0453569169158936,0.004914814037323,0.0013660204153
130.0,112.75,218.0,0.0456432176960365,-0.0453548471069336,0.00493610657119751,0.0013696778717
135.0,112.75,218.0,0.0456455595875,-0.0453549590759277,0.00495513987159729,0.00137527674674988
80.0,117.75,218.0,0.0456540874064237,-0.0453861346282959,0.0047796947593689,0.00124458765172958
85.0,117.75,218.0,0.0456464293461689,-0.0453770653381348,0.00478744938468933,0.00126442941379547
90.0,117.75,218.0,0.0456404208430927,-0.0453700171051,0.00479162509918213,0.0012844810338
95.0,117.75,218.0,0.0456359235887376,-0.0453646324157715,0.0047946599121,0.0013034124083519
100.0,117.75,218.0,0.0456324127815169,-0.0453597809906,0.00480370649909973,0.00131596679973602
105.0,117.75,218.0,0.0456297659228179,-0.0453550527954102,0.00481939862823486,0.00132970709514618
110.0,117.75,218.0,0.0456280502047993,-0.0453505267181397,0.00484300491905212,0.0013394010725
115.0,117.75,218.0,0.045626577635422,-0.0453458757781982,0.00487021611022949,0.00134801026296616
120.0,117.75,218.0,0.0456266217226563,-0.045342777053833,0.00489689206314087,0.00135706558084488
125.0,117.75,218.0,0.0456282973930274,-0.0453413781433106,0.0049233869419,0.00136426246452332
130.0,117.75,218.0,0.0456309753284443,-0.0453413173675537,0.0049467187252,0.00137143087816238
90.0,122.75,218.0,0.0456214522616385,-0.0453524984130859,0.00478061099624634,0.00127025692462921
95.0,122.75,218.0,0.0456145420722,-0.0453438916473389,0.00478983187103272,0.00129439150905609
100.0,122.75,218.0,0.0456101654863868,-0.0453378282318115,0.00480171376037598,0.00130846164703369
105.0,122.75,218.0,0.0456067454035848,-0.0453320092163,0.00481994745826721,0.00132373457288742
110.0,122.75,218.0,0.0456049311800571,-0.0453270964508,0.00484578646659851,0.00133507632637024
115.0,122.75,218.0,0.045604994297,-0.0453238286437988,0.0048742600708,0.00134448899555206
120.0,122.75,218.0,0.0456067539141198,-0.0453220510253906,0.00490391214561462,0.0013562223649
100.0,37.75,223.0,0.0456088624753817,-0.0453366144104,0.0047621140460968,0.00144291368865967
105.0,37.75,223.0,0.0456111857917699,-0.0453403779602,0.00474569471168518,0.0014521630282402
110.0,37.75,223.0,0.0456094725653716,-0.0453395040740967,0.00473601820755005,0.00145721979951859
85.0,42.75,223.0,0.0456157226274553,-0.0453338282928467,0.00486390627479553,0.00140733041238785
90.0,42.75,223.0,0.0456188692123852,-0.0453394063415527,0.00483775494384766,0.00141971402597427
95.0,42.75,223.0,0.0456219935904,-0.0453455750122,0.0048067434616,0.00142840584897995
100.0,42.75,223.0,0.0456245799012894,-0.0453508161773682,0.00478076087379456,0.00143181307554245
105.0,42.75,223.0,0.0456252585553798,-0.045353231628418,0.00476223630142212,0.00143864676475525
110.0,42.75,223.0,0.0456231269167431,-0.0453520746002197,0.004751546566,0.00144285978126526
115.0,42.75,223.0,0.0456170562768787,-0.0453467074584961,0.00474302118301392,0.00144765192604065
120.0,42.75,223.0,0.0456063438595,-0.0453363352203369,0.00473493172264099,0.00146141390514374
125.0,42.75,223.0,0.0455909056761661,-0.0453213248748779,0.00472374960708618,0.00148134452724457
80.0,47.75,223.0,0.0456256259213678,-0.0453425304870605,0.00487913593292236,0.00139524273681641
85.0,47.75,223.0,0.0456301498129915,-0.045348287979126,0.00486618579483032,0.00140127981805801
90.0,47.75,223.0,0.0456341105672323,-0.0453545722961426,0.00484258928108215,0.00140859793806076
